variableMetadata	chromato	name	chebi_id	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M88.9882T595.75	hilic	Oxalic acid	CHEBI:16995	C00209	Lipid metabolism|Microbial Metabolism	Fatty acids|Microbial Metabolism	Dicarboxylic|Microbial Metabolism	HMDB02329	CID971	C2H2O4	89.99531	MUBZPKHOEPUJKR-UHFFFAOYSA-N	InChI=1S/C2H2O4/c3-1(4)2(5)6/h(H,3,4)(H,5,6)	M89T596	88.9881954287784	595.753417448596	[11][M]-	[M-H-C2H4]- 118.027 [M-H-COCH2]- 132.006 [M-H-C3H2O3]- 176.001	39	12	@M89.9915T595.56|-13C|@M90.9924T595.54|-18O|-13C2|@M150.9886T595.54|-(H2O)-(CO2)|@M209.0306T594.48_2|-(C4H8O4)
M210.034T594.33	hilic										NA			M210T594	210.034007214358	594.334883928564	[244][M+1]-		39	12	@M209.0306T594.48_2|+13C|@M211.0348T594.47_2|-13C|-15N
M211.0348T594.47_2	hilic										NA			M211T594_2	211.034777655937	594.474495552872	[244][M+2]-		39	12	@M209.0306T594.48_2|+18O|+13C2|@M210.034T594.33|+13C|+15N
M306.9983T599.98	hilic										NA			M307T600	306.998318364376	599.97616929622			393	12	@M209.0306T594.48_2|+(H2SO4)
M91.0401T233.36	hilic										NA			M91T233	91.0400594283453	233.362800826185	[22][M]-	[M-H-CO2]- 136.039	8	13	@M152.0565T232.36|-(NH3)-(CO2)
M135.0454T131.73	hilic	o-Toluic acid;2-Methylbenzoic acid|Phenylacetic acid	CHEBI:36632|CHEBI:30745	C07215|C07086	Amino acid metabolism	Phenylalanine metabolism	Phenylalanine	HMDB02340|HMDB00209	CID8373|CID999	C8H8O2	136.0524	ZWLPBLYKEWSWPD-UHFFFAOYSA-N|WLJVXDMOQOGPHL-UHFFFAOYSA-N	InChI=1S/C8H8O2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3,(H,9,10)|InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)	M135T132	135.045379984688	131.727218216367			41	14	@M91.0554T131.68|+(CO2)
M172.9917T101.84	hilic										NA			M173T102	172.99166982504	101.835000140842	[160][M]-	[M+Cl]- 138.029	5	15	@M93.0347T101.75|+(SO3)|@M173.9949T101.84|-13C|@M174.9874T101.86|-34S|-41K|-37Cl|@M175.9907T101.93_1|-13C-37Cl|-13C-34S
M96.9602T603.45	hilic										NA			M97T603	96.960248958042	603.451205094988		[M-2H]2- 195.936	12	16	@M97.9595T603.37_1|-13C|-15N|@M98.956T603.37|-34S|-41K|-37Cl|@M194.9277T603.25|-(H2SO4)
M176.917T602.94	hilic										NA			M177T603	176.917015354787	602.935121834318		[M-H-H20]- 195.936	12	16	@M194.9277T603.25|-(H2O)
M195.927T603.21	hilic										NA			M196T603	195.927014454623	603.214957577411	[213][M+1]-		12	16	@M97.9595T603.37_1|+(H2SO4)|@M194.9277T603.25|+13C|+15N|@M196.9235T603.23|-15N
M196.9235T603.23	hilic										NA			M197T603	196.923468263868	603.229308502047	[213][M+2]-		12	16	@M98.956T603.37|+(H2SO4)|@M194.9277T603.25|+34S|+41K|+37Cl|@M195.927T603.21|+15N|@M198.9195T603.12_1|-34S|-41K|-37Cl|@M294.8911T603.29|-(H2SO4)
M198.9195T603.12_1	hilic										NA			M199T603_1	198.919458658454	603.116408866204		[M+Cl]- 163.95 [M-H]- 199.927	12	16	@M194.9277T603.25|+44Ca|@M196.9235T603.23|+34S|+41K|+37Cl
M292.8955T603.42	hilic										NA			M293T603	292.89553764241	603.423135447232		[3M-2H]2- 195.936	12	16	@M194.9277T603.25|+(H2SO4)|@M294.8911T603.29|-34S|-41K|-37Cl
M294.8911T603.29	hilic										NA			M295T603	294.891106655477	603.289981694619		[M-H]- 295.892	12	16	@M196.9235T603.23|+(H2SO4)|@M292.8955T603.42|+34S|+41K|+37Cl
M150.0311T133.14	hilic										NA			M150T133	150.031130925393	133.138438156259	[115][M+1]-		41	17	@M98.0361T139.05|+(H2S)+(H2O)
M98.9492T114.86	hilic										NA			M99T115	98.9492102054483	114.863624322857			968	18	@M100.9462T114.93|-34S|-41K|-37Cl
M161.0093T298.46	hilic										NA			M161T298	161.00933121352	298.460289669291	[139][M]-		697	19	@M99.0089T298.34|+(H2O)+(CO2)|@M162.0127T298.52|-13C|@M163.0137T299.2|-18O|-13C2
M100.0042T194.44	hilic										NA			M100T194	100.004206205144	194.443110370737	[31][M]-	[M+Cl]- 65.04	1230	20	@M101.0075T194.74|-13C
M100.9648T1029.32	hilic										NA			M101T1029	100.964797917664	1029.31577721843	[32][M]-		30	21	@M102.9629T1029.6|-34S|-41K|-37Cl|@M117.9631T1029.36_1|-(OH.)|@M143.9707T1028.51|-(NHCO)|@M144.9547T1029.23|-(CO2)|@M146.9528T1029.43|-(CH2S)
M102.9629T1029.6	hilic										NA			M103T1030	102.962902666553	1029.60365842599	[32][M+2]-		30	21	@M100.9648T1029.32|+34S|+41K|+37Cl|@M146.9528T1029.43|-(CO2)
M115.9758T1028.24	hilic										NA			M116T1028	115.975752629198	1028.23833370853			30	21	@M117.9739T1028.55_2|-34S|-41K|-37Cl|@M143.9707T1028.51|-(CO)|@M158.9816T1028.24|-(NHCO)|@M159.9656T1028.24|-(CO2)|@M161.9636T1028.25|-(CH2S)|@M194.9371T1028.65|-(PO3)
M117.9631T1029.36_1	hilic										NA			M118T1029_1	117.96306390658	1029.35813797385			30	21	@M100.9648T1029.32|+(OH.)|@M116.9598T1029.18|+13C|@M118.9578T1029.28|-15N|@M161.9529T1029.29|-(CO2)|@M163.9513T1029.49_1|-(CH2S)|@M197.9215T1028.11|-(SO3)
M117.9739T1028.55_2	hilic										NA			M118T1029_2	117.973893555003	1028.54582567036			30	21	@M115.9758T1028.24|+34S|+41K|+37Cl|@M161.9636T1028.25|-(CO2)
M118.9578T1029.28	hilic										NA			M119T1029	118.957827411663	1029.27776322637			30	21	@M116.9598T1029.18|+34S|+41K|+37Cl|@M117.9631T1029.36_1|+15N|@M146.9528T1029.43|-(CO)|@M156.9138T1029.53|-K|@M161.9636T1028.25|-(NHCO)|@M162.9477T1029.18|-(CO2)
M138.9417T1024.21	hilic										NA			M139T1024	138.941724909038	1024.20528073198			30	21	@M140.9399T1024.54|-34S|-41K|-37Cl|@M166.9366T1024.82|-(CO)|@M182.9316T1024.24|-(CO2)|@M184.9297T1024.25|-(CH2S)|@M244.9321T1024.11|-(H2O)-2(CO2)
M139.9758T1028.24	hilic										NA			M140T1028	139.975778038263	1028.23675807226		[3M-H+Cl]2- 81.991 [3M-H+Cl]2- 81.991	30	21	@M143.9707T1028.51|-44Ca|@M161.9529T1029.29|-Na|@M199.909T1029.67|-Na-K
M140.9399T1024.54	hilic										NA			M141T1025	140.939930781215	1024.54422496888		[M+2Cl]2- 211.941	30	21	@M138.9417T1024.21|+34S|+41K|+37Cl|@M184.9297T1024.25|-(CO2)
M143.9707T1028.51	hilic										NA			M144T1029	143.970671790777	1028.5093207038			30	21	@M100.9648T1029.32|+(NHCO)|@M115.9758T1028.24|+(CO)|@M116.9598T1029.18|+(HCN)|@M139.9758T1028.24|+44Ca
M144.9547T1029.23	hilic										NA			M145T1029	144.954738579014	1029.23393915559	[103][M]-		30	21	@M100.9648T1029.32|+(CO2)|@M116.9598T1029.18|+(CO)|@M145.9499T1029.62|-15N|@M146.9528T1029.43|-34S|-41K|-37Cl|@M161.9529T1029.29|-(OH.)|@M182.9105T1029.54|-K
M145.9499T1029.62	hilic										NA			M146T1030	145.949949219301	1029.61877113645	[103][M+1]-		30	21	@M144.9547T1029.23|+15N
M146.9528T1029.43	hilic										NA			M147T1029	146.952817229103	1029.43291602452	[103][M+2]-		30	21	@M100.9648T1029.32|+(CH2S)|@M102.9629T1029.6|+(CO2)|@M118.9578T1029.28|+(CO)|@M144.9547T1029.23|+34S|+41K|+37Cl|@M163.9513T1029.49_1|-(OH.)
M154.9157T1029.33	hilic										NA			M155T1029	154.915731293401	1029.33318995074		[M-H-CO2]- 199.911	30	21	@M116.9598T1029.18|+K|@M156.9138T1029.53|-34S|-41K|-37Cl|@M182.9105T1029.54|-(CO)|@M197.9215T1028.11|-(NHCO)|@M198.9056T1029.38|-(CO2)|@M200.9037T1029.43|-(CH2S)|@M238.8774T1029.79_2|-(HCOOK)|@M260.9062T1029.6|-(H2O)-2(CO2)|@M322.8423T1027.94|-2(HCOOK)
M156.9138T1029.53	hilic										NA			M157T1030	156.913820014735	1029.53074905757			30	21	@M118.9578T1029.28|+K|@M154.9157T1029.33|+34S|+41K|+37Cl|@M200.9037T1029.43|-(CO2)|@M262.9043T1029.68|-(H2O)-2(CO2)
M158.9816T1028.24	hilic										NA			M159T1028	158.981615627687	1028.23675807226			30	21	@M115.9758T1028.24|+(NHCO)|@M116.9598T1029.18|+(CH2N2)
M159.9656T1028.24	hilic										NA			M160T1028	159.965600117981	1028.23675807226		[M+Cl]- 124.993 [M+Cl]- 124.993	30	21	@M115.9758T1028.24|+(CO2)|@M116.9598T1029.18|+(NHCO)|@M161.9636T1028.25|-34S|-41K|-37Cl|@M181.9476T1024.66|-Na|@M194.9371T1028.65|-Cl|-(Cl.)|@M197.9215T1028.11|-K
M160.9496T1029.18	hilic										NA			M161T1029	160.949597045109	1029.17679567912	[134][M]-	[M-H-C2H4]- 189.988	30	21	@M116.9598T1029.18|+(CO2)|@M161.9529T1029.29|-13C|@M162.9477T1029.18|-34S|-41K|-37Cl|@M163.9513T1029.49_1|-13C-37Cl|-13C-34S|@M194.9371T1028.65|-(H2S)|@M198.9056T1029.38|-K|@M220.8876T1026.8|-Na-K|@M236.8616T1029.52|-2K
M161.9636T1028.25	hilic										NA			M162T1028	161.963589290549	1028.24573357806			30	21	@M115.9758T1028.24|+(CH2S)|@M117.9739T1028.55_2|+(CO2)|@M118.9578T1029.28|+(NHCO)|@M159.9656T1028.24|+34S|+41K|+37Cl|@M199.909T1029.67|-Ca
M166.9366T1024.82	hilic										NA			M167T1025	166.936615380991	1024.81599569849		[M-H-CO2]- 211.941	30	21	@M138.9417T1024.21|+(CO)|@M183.9349T1024.15|-(OH.)
M181.9476T1024.66	hilic										NA			M182T1025	181.94763120835	1024.66271667989		[M-H-COCH2]- 224.957	30	21	@M159.9656T1028.24|+Na|@M199.9582T1024.81|-(H2O)|@M243.9481T1024.61|-(H2O)-(CO2)
M182.9105T1029.54	hilic										NA			M183T1030	182.910510854406	1029.53974360374		[M-H-C2H4]- 211.941	30	21	@M116.9598T1029.18|+3Na|@M144.9547T1029.23|+K|@M154.9157T1029.33|+(CO)|@M199.909T1029.67|-(OH.)
M182.9316T1024.24	hilic										NA			M183T1024	182.931567033566	1024.24421977628	[186][M]-	[M-H-CO]- 211.941	30	21	@M138.9417T1024.21|+(CO2)|@M183.9349T1024.15|-13C|@M184.9297T1024.25|-34S|-41K|-37Cl|@M204.9136T1020.5|-Na|@M220.8876T1026.8|-K|@M244.9321T1024.11|-(H2O)-(CO2)
M183.9349T1024.15	hilic										NA			M184T1024	183.93491903894	1024.14815171193	[186][M+1]-		30	21	@M166.9366T1024.82|+(OH.)|@M182.9316T1024.24|+13C|@M184.9297T1024.25|-15N
M184.9297T1024.25	hilic										NA			M185T1024	184.929702681173	1024.2480283342	[186][M+2]-		30	21	@M138.9417T1024.21|+(CH2S)|@M140.9399T1024.54|+(CO2)|@M182.9316T1024.24|+34S|+41K|+37Cl|@M183.9349T1024.15|+15N|@M206.9117T1020.58_1|-Na|@M222.8858T1026.8_1|-K|@M246.9303T1023.78|-(H2O)-(CO2)
M197.9215T1028.11	hilic										NA			M198T1028	197.921548067291	1028.10988729596			30	21	@M117.9631T1029.36_1|+(SO3)|@M154.9157T1029.33|+(NHCO)|@M159.9656T1028.24|+K|@M162.9477T1029.18|+Cl|@M259.9221T1028.27|-(H2O)-(CO2)
M199.909T1029.67	hilic										NA			M200T1030	199.909001197248	1029.6714353414	[218][M+1]-		30	21	@M139.9758T1028.24|+Na+K|@M161.9529T1029.29|+K|@M161.9636T1028.25|+Ca|@M182.9105T1029.54|+(OH.)|@M198.9056T1029.38|+13C|@M200.9037T1029.43|-15N|@M237.8651T1029.5|-K|@M261.9096T1029.86|-(H2O)-(CO2)
M199.9582T1024.81	hilic										NA			M200T1025	199.958223617409	1024.81154039828			30	21	@M181.9476T1024.66|+(H2O)|@M243.9481T1024.61|-(CO2)
M200.9037T1029.43	hilic										NA			M201T1029	200.903744044127	1029.42928355338	[218][M+2]-		30	21	@M154.9157T1029.33|+(CH2S)|@M156.9138T1029.53|+(CO2)|@M162.9477T1029.18|+K|@M198.9056T1029.38|+34S|+41K|+37Cl|@M199.909T1029.67|+15N|@M222.8858T1026.8_1|-Na|@M238.8598T1029.53_1|-K|@M262.9043T1029.68|-(H2O)-(CO2)
M204.9136T1020.5	hilic										NA			M205T1020	204.913560351841	1020.49947401374		[M-2H]2- 411.841	47	21	@M182.9316T1024.24|+Na|@M206.9117T1020.58_1|-34S|-41K|-37Cl|@M206.9292T1021.08_2|-(H2)|@M266.9142T1020.41|-(H2O)-(CO2)
M206.9117T1020.58_1	hilic										NA			M207T1021_1	206.911703470631	1020.57850347407		[M-H]- 207.926	47	21	@M184.9297T1024.25|+Na|@M204.9136T1020.5|+34S|+41K|+37Cl
M206.9292T1021.08_2	hilic										NA			M207T1021_2	206.92917360842	1021.07930816369		[M-H]- 207.926	47	21	@M204.9136T1020.5|+(H2)|@M250.9192T1021.01|-(CO2)
M222.8858T1026.8_1	hilic										NA			M223T1027_1	222.885753920568	1026.802012331	[262][M+2]-		30	21	@M162.9477T1029.18|+Na+K|@M184.9297T1024.25|+K|@M200.9037T1029.43|+Na|@M220.8876T1026.8|+34S|+41K|+37Cl|@M284.8864T1027.11|-(H2O)-(CO2)
M222.9033T1027.19_2	hilic										NA			M223T1027_2	222.90330126873	1027.19135930726		[M-2H]2- 447.831	30	21	@M220.8876T1026.8|+(H2)|@M266.8932T1027.23|-(CO2)
M237.8651T1029.5	hilic										NA			M238T1030	237.865106966014	1029.5040513553	[291][M+1]-		30	21	@M161.9529T1029.29|+2K|@M199.909T1029.67|+K|@M236.8616T1029.52|+13C|@M238.8598T1029.53_1|-15N|@M299.8655T1030.2|-(H2O)-(CO2)
M238.8598T1029.53_1	hilic										NA			M239T1030_1	238.859795841679	1029.5338609514	[291][M+2]-		30	21	@M162.9477T1029.18|+2K|@M200.9037T1029.43|+K|@M236.8616T1029.52|+34S|+41K|+37Cl|@M237.8651T1029.5|+15N|@M256.8705T1030.01|-(H2O)|@M300.8603T1030.1|-(H2O)-(CO2)
M238.8774T1029.79_2	hilic										NA			M239T1030_2	238.877366770175	1029.78559542183			30	21	@M154.9157T1029.33|+(HCOOK)|@M236.8616T1029.52|+(H2)|@M282.867T1029.93|-(CO2)
M240.858T1029.86	hilic										NA			M241T1030	240.857978623185	1029.86426996738			30	21	@M236.8616T1029.52|+44Ca
M242.8955T1029.76	hilic										NA			M243T1030	242.89551558262	1029.75695630243			30	21	@M198.9056T1029.38|+(CO2)|@M259.9221T1028.27|-(NH3)|-NH3|@M260.9062T1029.6|-(H2O)
M243.9481T1024.61	hilic										NA			M244T1025	243.948123092198	1024.6143176204			30	21	@M181.9476T1024.66|+(H2O)+(CO2)|@M199.9582T1024.81|+(CO2)
M244.9321T1024.11	hilic										NA			M245T1024	244.932147610258	1024.10721342441	[307][M]-		30	21	@M138.9417T1024.21|+(H2O)+2(CO2)|@M182.9316T1024.24|+(H2O)+(CO2)|@M246.9303T1023.78|-34S|-41K|-37Cl|@M266.9142T1020.41|-Na|@M282.8882T1026.8|-K|@M304.8702T1023.46|-Na-K
M246.9303T1023.78	hilic										NA			M247T1024	246.930330361762	1023.77609579007	[307][M+2]-		30	21	@M184.9297T1024.25|+(H2O)+(CO2)|@M244.9321T1024.11|+34S|+41K|+37Cl|@M306.8684T1023.58|-Na-K
M250.9192T1021.01	hilic										NA			M251T1021	250.919155409038	1021.01085646344			47	21	@M206.9292T1021.08_2|+(CO2)
M254.8723T1029.92	hilic										NA			M255T1030	254.872306505376	1029.91562970747		[M+Cl]- 219.913	30	21	@M194.9371T1028.65|+Na+K|@M236.8616T1029.52|+(H2O)|@M256.8705T1030.01|-34S|-41K|-37Cl|@M276.8542T1027.87|-Na|@M282.867T1029.93|-(CO)|@M292.8283T1029.95|-K|@M298.8622T1029.96|-(CO2)|@M300.8603T1030.1|-(CH2S)|@M360.8628T1029.98|-(H2O)-2(CO2)|@M422.7988T1028.61|-2(HCOOK)
M256.8705T1030.01	hilic										NA			M257T1030	256.870467706193	1030.01439835918		[M-2H+K]- 219.913	30	21	@M238.8598T1029.53_1|+(H2O)|@M254.8723T1029.92|+34S|+41K|+37Cl|@M294.8263T1029.91|-K|@M300.8603T1030.1|-(CO2)|@M362.8608T1030.04|-(H2O)-2(CO2)
M259.9221T1028.27	hilic										NA			M260T1028	259.922148569871	1028.26536823345		[M+Cl]- 224.957	30	21	@M161.9529T1029.29|+(H2SO4)|@M197.9215T1028.11|+(H2O)+(CO2)|@M198.9056T1029.38|+(NH3)+(CO2)|@M242.8955T1029.76|+(NH3)|+NH3
M260.8804T1023.67	hilic										NA			M261T1024	260.880414925221	1023.66865807361			30	21	@M262.8785T1023.96|-34S|-41K|-37Cl|@M288.8754T1023.98|-(CO)|@M304.8702T1023.46|-(CO2)|@M306.8684T1023.58|-(CH2S)|@M312.8766T1018.24|-(H2S)-(H2O)|@M366.8706T1023.35|-(H2O)-2(CO2)
M260.9062T1029.6	hilic										NA			M261T1030	260.906181754747	1029.60365842599	[336][M]-		30	21	@M154.9157T1029.33|+(H2O)+2(CO2)|@M198.9056T1029.38|+(H2O)+(CO2)|@M242.8955T1029.76|+(H2O)|@M261.9096T1029.86|-13C|@M262.9043T1029.68|-34S|-41K|-37Cl|@M282.8882T1026.8|-Na|@M298.8622T1029.96|-K|@M320.8442T1027.85|-Na-K|@M336.8183T1029.81|-2K|@M374.774T1029.94|-3K
M261.9096T1029.86	hilic										NA			M262T1030	261.909558197454	1029.85761080913	[336][M+1]-		30	21	@M198.9056T1029.38|+Na+CH3CN|@M199.909T1029.67|+(H2O)+(CO2)|@M260.9062T1029.6|+13C|@M262.9043T1029.68|-15N|@M299.8655T1030.2|-K|@M337.8217T1029.99|-2K
M262.8785T1023.96	hilic										NA			M263T1024	262.878495128835	1023.96009637545		[M-2H]2- 527.773	30	21	@M260.8804T1023.67|+34S|+41K|+37Cl|@M306.8684T1023.58|-(CO2)
M262.9043T1029.68	hilic										NA			M263T1030	262.904315484698	1029.68448042057	[336][M+2]-		30	21	@M156.9138T1029.53|+(H2O)+2(CO2)|@M200.9037T1029.43|+(H2O)+(CO2)|@M260.9062T1029.6|+34S|+41K|+37Cl|@M261.9096T1029.86|+15N|@M300.8603T1030.1|-K|@M322.8423T1027.94|-Na-K|@M338.8162T1029.91|-2K|@M376.7721T1030.02|-3K
M266.8932T1027.23	hilic										NA			M267T1027	266.893236640511	1027.23010264912		[M-H+NaCOOH]- 199.911	30	21	@M220.8876T1026.8|+(HCOOH)|+(H2O-CO)|@M222.9033T1027.19_2|+(CO2)|@M304.8489T1028.08|-K
M266.9142T1020.41	hilic										NA			M267T1020	266.914232920684	1020.40841199867	[349][M]-		47	21	@M204.9136T1020.5|+(H2O)+(CO2)|@M244.9321T1024.11|+Na|@M268.9125T1020.59|-34S|-41K|-37Cl|@M304.8702T1023.46|-K|@M326.8523T1021.76|-Na-K
M268.9125T1020.59	hilic										NA			M269T1021	268.912469565488	1020.58651013055	[349][M+2]-		47	21	@M266.9142T1020.41|+34S|+41K|+37Cl|@M306.8684T1023.58|-K
M276.8542T1027.87	hilic										NA			M277T1028	276.854189526039	1027.8687453906		[M-H-CO2]- 321.844	30	21	@M254.8723T1029.92|+Na|@M278.8523T1028.08|-34S|-41K|-37Cl|@M304.8489T1028.08|-(CO)|@M320.8442T1027.85|-(CO2)|@M322.8423T1027.94|-(CH2S)|@M382.8448T1028.1|-(H2O)-2(CO2)|@M444.7806T1026.37|-2(HCOOK)
M278.8523T1028.08	hilic										NA			M279T1028	278.852260879606	1028.08457079469		[M-H+Cl]2- 523.754	30	21	@M276.8542T1027.87|+34S|+41K|+37Cl|@M322.8423T1027.94|-(CO2)
M282.867T1029.93	hilic										NA			M283T1030	282.867046943021	1029.93272610722			30	21	@M194.9371T1028.65|+4Na|@M198.9056T1029.38|+(HCOOK)|@M236.8616T1029.52|+(HCOOH)|+(H2O-CO)|@M238.8774T1029.79_2|+(CO2)|@M254.8723T1029.92|+(CO)|@M299.8655T1030.2|-(OH.)|@M320.8232T1030.18|-K
M282.8882T1026.8	hilic										NA			M283T1027	282.888214976946	1026.80243555705	[376][M]-		30	21	@M220.8876T1026.8|+(H2O)+(CO2)|@M244.9321T1024.11|+K|@M260.9062T1029.6|+Na|@M284.8864T1027.11|-34S|-41K|-37Cl|@M304.8702T1023.46|-Na|@M320.8442T1027.85|-K|@M342.8261T1025.32|-Na-K|@M344.8887T1027.23|-(H2O)-(CO2)|@M358.8002T1028.55|-2K
M284.8864T1027.11	hilic										NA			M285T1027	284.886405511766	1027.10942721432	[376][M+2]-		30	21	@M116.9598T1029.18|+2(HCOOK)|@M222.8858T1026.8_1|+(H2O)+(CO2)|@M282.8882T1026.8|+34S|+41K|+37Cl|@M322.8423T1027.94|-K
M288.8754T1023.98	hilic										NA			M289T1024	288.875382295951	1023.98420206005			30	21	@M260.8804T1023.67|+(CO)
M292.8283T1029.95	hilic										NA			M293T1030	292.828335345629	1029.94567081526		[M-H-CO]- 321.844	30	21	@M254.8723T1029.92|+K|@M294.8263T1029.91|-34S|-41K|-37Cl|@M320.8232T1030.18|-(CO)|@M322.8423T1027.94|-(CH2O)|@M336.8183T1029.81|-(CO2)|@M338.8162T1029.91|-(CH2S)|@M398.8186T1030.1|-(H2O)-2(CO2)|@M422.7988T1028.61|-(HCOOH)-(HCOOK)|@M460.7548T1028.89|-2(HCOOK)
M294.8263T1029.91	hilic										NA			M295T1030	294.826304552623	1029.90618847365			30	21	@M256.8705T1030.01|+K|@M292.8283T1029.95|+34S|+41K|+37Cl|@M338.8162T1029.91|-(CO2)|@M340.8142T1029.81|-(CH2S)|@M400.8166T1030.19|-(H2O)-2(CO2)
M298.8622T1029.96	hilic										NA			M299T1030	298.86215369212	1029.95861552331	[406][M]-		30	21	@M236.8616T1029.52|+(H2O)+(CO2)|@M254.8723T1029.92|+(CO2)|@M260.9062T1029.6|+K|@M299.8655T1030.2|-13C|@M300.8603T1030.1|-34S|-41K|-37Cl|@M302.8586T1030.21|-44Ca|@M336.8183T1029.81|-K|@M358.8002T1028.55|-Na-K|@M360.8628T1029.98|-(H2O)-(CO2)|@M361.8662T1030.11|-Na-CH3CN|@M374.774T1029.94|-2K
M299.8655T1030.2	hilic										NA			M300T1030	299.865521514195	1030.20299758008	[406][M+1]-		30	21	@M236.8616T1029.52|+Na+CH3CN|@M237.8651T1029.5|+(H2O)+(CO2)|@M261.9096T1029.86|+K|@M282.867T1029.93|+(OH.)|@M298.8622T1029.96|+13C|@M300.8603T1030.1|-15N|@M337.8217T1029.99|-K
M300.8603T1030.1	hilic										NA			M301T1030	300.860342388089	1030.10395802374	[406][M+2]-		30	21	@M238.8598T1029.53_1|+(H2O)+(CO2)|@M254.8723T1029.92|+(CH2S)|@M256.8705T1030.01|+(CO2)|@M262.9043T1029.68|+K|@M298.8622T1029.96|+34S|+41K|+37Cl|@M299.8655T1030.2|+15N|@M302.8586T1030.21|-34S|-41K|-37Cl|@M338.8162T1029.91|-K|@M362.8608T1030.04|-(H2O)-(CO2)|@M376.7721T1030.02|-2K
M302.8586T1030.21	hilic										NA			M303T1030	302.858649026663	1030.20696272632			994	21	@M298.8622T1029.96|+44Ca|@M300.8603T1030.1|+34S|+41K|+37Cl|@M340.8142T1029.81|-K
M304.8489T1028.08	hilic										NA			M305T1028	304.848931402983	1028.08228051602			30	21	@M220.8876T1026.8|+(HCOOK)|@M266.8932T1027.23|+K|@M276.8542T1027.87|+(CO)
M304.8702T1023.46	hilic										NA			M305T1023	304.8702284707	1023.46493867275	[418][M]-		30	21	@M244.9321T1024.11|+Na+K|@M260.8804T1023.67|+(CO2)|@M266.9142T1020.41|+K|@M282.8882T1026.8|+Na|@M306.8684T1023.58|-34S|-41K|-37Cl|@M326.8523T1021.76|-Na|@M342.8261T1025.32|-K|@M366.8706T1023.35|-(H2O)-(CO2)
M306.8684T1023.58	hilic										NA			M307T1024	306.868431455674	1023.57945289555	[418][M+2]-		30	21	@M246.9303T1023.78|+Na+K|@M260.8804T1023.67|+(CH2S)|@M262.8785T1023.96|+(CO2)|@M268.9125T1020.59|+K|@M304.8702T1023.46|+34S|+41K|+37Cl|@M344.8242T1025.46|-K|@M350.8968T1018.38|-(C2H4O)
M312.8766T1018.24	hilic										NA			M313T1018	312.876626975657	1018.23777131003			1334	21	@M260.8804T1023.67|+(H2S)+(H2O)
M320.8232T1030.18	hilic										NA			M321T1030	320.82320290286	1030.17674151253		[M-H]- 321.844	30	21	@M236.8616T1029.52|+(HCOOK)|@M282.867T1029.93|+K|@M292.8283T1029.95|+(CO)|@M361.8662T1030.11|-(C3H5.)
M320.8442T1027.85	hilic										NA			M321T1028	320.844176575568	1027.85456389356	[448][M]-	[M-H]- 321.844	30	21	@M260.9062T1029.6|+Na+K|@M276.8542T1027.87|+(CO2)|@M282.8882T1026.8|+K|@M322.8423T1027.94|-34S|-41K|-37Cl|@M342.8261T1025.32|-Na|@M358.8002T1028.55|-K|@M382.8448T1028.1|-(H2O)-(CO2)
M322.8423T1027.94	hilic										NA			M323T1028	322.84233264462	1027.94118918502	[448][M+2]-		30	21	@M154.9157T1029.33|+2(HCOOK)|@M262.9043T1029.68|+Na+K|@M276.8542T1027.87|+(CH2S)|@M278.8523T1028.08|+(CO2)|@M284.8864T1027.11|+K|@M292.8283T1029.95|+(CH2O)|@M320.8442T1027.85|+34S|+41K|+37Cl|@M384.8427T1028.38|-(H2O)-(CO2)
M326.8523T1021.76	hilic										NA			M327T1022	326.852264114631	1021.75932299111			30	21	@M266.9142T1020.41|+Na+K|@M304.8702T1023.46|+Na|@M328.8504T1021.86|-34S|-41K|-37Cl|@M388.8528T1021.27|-(H2O)-(CO2)
M328.8504T1021.86	hilic										NA			M329T1022	328.850352138638	1021.86348191698		[3M-2H]2- 219.913	30	21	@M326.8523T1021.76|+34S|+41K|+37Cl
M336.8183T1029.81	hilic										NA			M337T1030	336.818269904439	1029.80788497521	[474][M]-		30	21	@M260.9062T1029.6|+2K|@M292.8283T1029.95|+(CO2)|@M298.8622T1029.96|+K|@M337.8217T1029.99|-13C|@M338.8162T1029.91|-34S|-41K|-37Cl|@M340.8142T1029.81|-44Ca|@M358.8002T1028.55|-Na|@M374.774T1029.94|-K|@M398.8186T1030.1|-(H2O)-(CO2)|@M399.8222T1030.2|-Na-CH3CN
M337.8217T1029.99	hilic										NA			M338T1030	337.82171373395	1029.99251240367	[474][M+1]-		30	21	@M261.9096T1029.86|+2K|@M299.8655T1030.2|+K|@M336.8183T1029.81|+13C|@M338.8162T1029.91|-15N|@M399.8222T1030.2|-(H2O)-(CO2)
