variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M297.2435T15.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M297T942	297.243544273284	941.850848167278	[154][M]-		1800	58	@M298.2469T15.7|-13C|@M365.231T15.7|-(HCOONa)	-0.717953106324057	0.827228217284941	0	-0.422493657363377	0.461698368810943	0			0
M240.1003T15.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M240T952	240.100345197521	951.641116150956			41	NA		0.646026174943177	0.827228217284941	0	-0.226394954135596	0.629993899834109	0			0
M188.9863T7.4	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M189T441	188.986260434743	441.263267777992			2065	NA		-0.638647404386203	0.827228217284941	0	0.371329265192863	0.459020670791014	0			0
M130.0661T10.3	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M130T617	130.066098800329	616.98031454028			1705	23	@M174.056T10.3|-(CO2)	0.596250887213758	0.827228217284941	0	-0.0118103100860054	0.959570919969984	0			0
M188.9863T7.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M189T452	188.98629673665	452.135701036013	[72][M]-	[M-H]- 189.988	32	13	@M109.0294T7.5|+(SO3)	-0.58049327627498	0.827228217284941	0	0.0249958837720268	0.942482645005731	0			0
M163.1128T15.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M163T952	163.112849808759	951.680678826546			41	31	@M180.1112T15.9|-(OH.)|@M207.1026T15.9|-(CO2)	0.577103159443393	0.827228217284941	0	-0.223236210306606	0.629993899834109	0			0
M421.1531T15.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M421T952	421.153129570562	951.641116150956	[258][M+2]-		41	NA		0.557922544124597	0.827228217284941	0	-0.27690654096876	0.4898028096639	0			0
M423.1488T15.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M423T952	423.148832409252	951.617283386106	[258][M+4]-		41	NA		0.533312815836927	0.827228217284941	0	-0.304585831393448	0.46949980111906	0			0
M121.0295T8.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui	4-Hydroxybenzaldehyde	CHEBI:17597	2	a,b	M121T531	121.029485644015	531.479600710349	[23][M]-		182	NA		0.517662023056387	0.827228217284941	0	0.616751074664144	0.0759816795961369	0			0
M377.1424T17.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M377T1049	377.142362351194	1048.65353720233			38	NA		-0.477575942695172	0.827228217284941	0	0.0199684018671586	0.948231829355091	0			0
M431.2414T15.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M431T952	431.241366261677	951.61848733758			41	NA		0.475393354140232	0.827228217284941	0	-0.154332204332238	0.685004296549444	0			0
M233.9467T8.4	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M234T503	233.946732389905	502.713754701351		[M-H+HCOOH]- 188.949 [M+Cl]- 198.979	136	NA		0.458672544425058	0.827228217284941	0	-0.376714000103856	0.247901653152755	0			0
M96.0202T1.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M96T71	96.0202490004067	70.964257084692			8	NA		-0.436821135550518	0.827228217284941	0	-0.522230810065073	0.0804504275350277	0			0
M130.9986T1.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M131T71	130.998560996491	70.8772083243852			439	NA		0.436221605194008	0.827228217284941	0	0.656648995378875	0.0318964121119562	1			0
M142.0257T1.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M142T71	142.025730594059	71.2753348518384			8	NA		-0.4071237596703	0.827228217284941	0	-0.365532816039403	0.200423803502256	0			0
M125.0182T1.2_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M125T71_2	125.018224063626	71.0934993799488	[25][M+1]-		8	NA		-0.401438062692927	0.827228217284941	0	-0.416583048715752	0.161359792489314	0			0
M643.3988T18.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M643T1090	643.398823980674	1090.24869345814	[444][M+1]-		644	NA		-0.379315098307918	0.827228217284941	0	-0.0108863328063329	0.995777950445235	0			0
M278.2207T17.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M278T1054	278.220748581525	1053.91323572493	[133][M+1]-		2050	NA		-0.33394389496986	0.827228217284941	0	0.18629301720873	0.459020670791014	0			0
M272.2313T15.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M272T937	272.231323471965	937.39863058941	[128][M+1]-		17	NA		-0.324242973753009	0.827228217284941	0	-0.104945096190681	0.764961035497888	0			0
M167.1076T12.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M167T763	167.107595512651	762.936259221582			1908	NA		0.312723212982599	0.827228217284941	0	-0.250472955967892	0.257658710162032	0			0
M267.0395T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M267T53	267.039533765072	52.6954592727307		[M+Cl+NH3]- 215.051	33	NA		-0.312393804877773	0.827228217284941	0	0.826683859168623	0.000585234769578128	1			0
M333.2799T19.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M333T1175	333.27990038915	1174.54474735708			824	NA		-0.307757700945853	0.827228217284941	0	0.217020471103556	0.356381734576658	0			0
M147.0451T9.3	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M147T559	147.045118332434	558.714387349895			2319	NA		0.29921699737309	0.827228217284941	0	-0.0447427085885526	0.842096818214505	0			0
M113.0243T1.2_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M113T71_2	113.024340334292	71.4135889795284			8	NA		0.299196029168423	0.827228217284941	0	-0.778377893241208	0.000773615684068753	1			0
M792.5758T15.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M793T937	792.575787308202	937.280572800474	[518][M]-		17	NA		-0.297613332502213	0.827228217284941	0	-0.300004556793249	0.160358270526195	0			0
M161.994T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M162T51	161.993986245338	51.1711752560015			44	NA		0.289658706995001	0.827228217284941	0	0.20922907294524	0.336957828802502	0			0
M128.9595T14.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M129T855	128.959496583459	854.765164524162			1159	NA		0.288053513300239	0.827228217284941	0	-0.471445211998413	0.0266015277218251	1			0
M506.3253T16.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M506T1013	506.325341495253	1012.6699472389	[302][M]-		1822	NA		-0.281074456767936	0.827228217284941	0	-0.94118856460104	6.04918074238073e-06	1			0
M610.3154T14.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M610T851	610.315377490768	851.490772714548			1892	NA		0.265374857502461	0.827228217284941	0	-0.302896067549991	0.111359873202572	0			0
M610.2453T14.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M610T855	610.245275951952	854.523736597722	[405][M]-		1173	127	@M611.2477T14.2|-13C	0.263319968094011	0.827228217284941	0	-1.38333403299283	4.38601518400163e-07	1			0
M678.2335T14.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M678T855	678.233521873447	854.669456184378			1175	NA		0.260346998794342	0.827228217284941	0	-1.10742124584667	5.41603695053709e-06	1			0
M938.3861T0.8_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M938T47_2	938.386072968642	47.3711385995314	[619][M+1]2-		18	NA		0.2580739727675	0.827228217284941	0	0.24559673871782	0.211495515549694	0			0
M141.9125T8.4	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M142T502	141.912460984676	502.142524432934		[M-H-C4H8]- 198.979	136	NA		0.252358629551743	0.827228217284941	0	-0.212731616762458	0.238174708571673	0			0
M538.315T14.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M538T855	538.315025785114	854.51038110453	[333][M]-		1167	88	@M478.2939T14.2|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M479.2973T14.2|+(CH3COO.)|@M539.3184T14.2|-13C|@M540.3212T14.2|-18O|-13C2|@M541.3243T14.2|-13C3|-13C-18O|@M582.3414T14.2|-(C2H4O)|@M606.3025T14.2|-(HCOONa)	0.24838657058816	0.827228217284941	0	-1.51203654350995	4.48400694624698e-08	1			0
M165.0404T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M165T55	165.040384618978	55.4656780445291			105	NA		0.248109549775021	0.827228217284941	0	0.341401545684811	0.0463896666461929	1			0
M471.0196T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M471T47	471.019579376698	47.2568487851554			18	NA		0.247486091053872	0.827228217284941	0	-0.0672787806564479	0.741543651041457	0			0
M529.3122T15.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M529T938	529.312242247496	938.172592650918	[321][M+1]-		1933	NA		-0.24669774876706	0.827228217284941	0	-0.636862327783073	0.000249832997122652	1			0
M946.9321T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M947T47	946.932139384484	47.1949524649993		[M-H+NaCOOH]- 879.949	18	NA		0.244315173529081	0.827228217284941	0	0.00384362037419272	0.988969821264592	0			0
M145.0142T1.2_1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M145T71_1	145.01420607273	71.2274569312638			8	9	@M101.0243T1.2|+(CO2)	0.243984819231063	0.827228217284941	0	-0.755517509087053	0.000189258768962936	1			0
M377.1638T18.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M377T1090	377.163810212799	1090.35064064341			634	NA		-0.238193594150568	0.827228217284941	0	0.0599435337713192	0.749297158709379	0			0
M168.0277T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M168T54	168.027742504419	54.4289711285792		[M-2H+K]- 131.071 [M+Cl]- 133.061 [M-H]- 169.037	105	NA		0.237552797601268	0.827228217284941	0	-0.574944388167243	0.00149923673221943	1			0
M937.8839T0.8_1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M938T47_1	937.883876550136	47.4038036355726	[619][M]2-		18	NA		0.223845400244619	0.827228217284941	0	0.0123519219818284	0.988969821264592	0			0
M700.3054T14.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M700T885	700.305406562806	885.354533361396		[M-H]- 701.312	172	NA		-0.215969593910787	0.827228217284941	0	-0.22079415462659	0.143311133721976	0			0
M606.9944T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M607T47	606.994398545865	47.2205176439792		[M-H-HCOOH]- 654.02	18	NA		0.214201046712132	0.827228217284941	0	-0.0747027366609725	0.669260118482478	0			0
M546.2811T15.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M546T929	546.28111594738	929.092450849656			1268	NA		-0.204951452511095	0.827228217284941	0	-0.619030323343333	2.42259536475991e-05	1			0
M126.0032T0.9_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M126T53_2	126.003155530386	52.6476572738028	[24][M+2]-		33	NA		0.20420388711031	0.827228217284941	0	-0.264024370446771	0.0837986326376531	0			0
M613.3337T15	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M613T897	613.333748107658	897.493858841862	[412][M+1]-		742	NA		-0.203361057297434	0.827228217284941	0	0.0840130016729184	0.5851506711373	0			0
M211.0976T12.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M211T763	211.09757070495	762.757878478488			1910	NA		0.186664562442221	0.827228217284941	0	-0.13737527347816	0.309741257461227	0			0
M645.2006T14.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M645T878	645.20058565369	877.967167020006			998	NA		-0.181045861686655	0.827228217284941	0	-0.307738919700359	0.0100011405677094	1			0
M242.0518T1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M242T60	242.051769936615	59.7247787589089			2176	NA		-0.165641794032327	0.827228217284941	0	-0.006747083164381	0.99952591925695	0			0
M714.2582T14.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M714T869	714.258221147749	869.370629879136		[M-H+HCOOH]- 669.273 [M+Cl]- 679.284	36	NA		-0.163429137021168	0.827228217284941	0	-0.249019918024013	0.0306656839874117	1			0
M368.9616T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M369T48	368.961571204272	48.257650516985		[M+Cl]- 333.991 [M+Cl]- 333.991	18	NA		-0.16185566499829	0.827228217284941	0	-0.040114158528235	0.836302707572122	0			0
M564.4452T14.7_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M564T882_2	564.445222706781	882.22577759934			11	NA		-0.161351714489436	0.827228217284941	0	-0.00313751607447088	0.988969821264592	0			0
M684.2611T14.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M684T880	684.261066509682	879.758875970844	[468][M]-	[M-H-COCH2]- 727.286	23	NA		0.145712315186831	0.827228217284941	0	0.12496876403652	0.271803789170139	0			0
M760.2614T14.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M760T879	760.26142028536	879.480248549178		[M+Cl]- 725.289	23	NA		0.142319465207024	0.827228217284941	0	0.164080375613642	0.0895269872581119	0			0
M400.9091T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M401T48	400.909146803976	48.3173031496787	[248][M]-		18	NA		0.139659046918807	0.827228217284941	0	-0.337298296366258	0.00228689890132241	1			0
M127.8701T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M128T53	127.870147607289	53.0621848326952		[M-H-CO2]- 172.867	33	NA		0.127004465198164	0.827228217284941	0	-0.0736882468289117	0.436548175028539	0			-0.00649332505565405
M159.8599T1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M160T59	159.859863725592	59.2103807275391			2174	NA		0.106788716421425	0.827228217284941	0	0.096866447239222	0.235059210479334	0			0
M386.9396T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M387T48	386.939558916412	47.8452149779466	[239][M+2]-		18	NA		0.0978144212426386	0.827228217284941	0	-0.0179332790718352	0.818981120356172	0			0
M570.1776T16.8_8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M570T1010_8	570.177559920482	1009.60319033507	[374][M+1]2-		683	NA		0.145889496324143	0.835108217284543	0	0.340994873292846	0.000937320167689335	1			0
M564.6415T14.7_3	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M565T882_3	564.641462736829	882.319294598394	[361][M]2-		11	NA		-0.152356801934385	0.837798400790979	0	-0.222862186493048	0.0428095237581887	1			0
M878.9443T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M879T47	878.944274056346	47.1920187793446		[M-H]- 879.949 [M-H-CH2]- 893.968	18	NA		0.211923581082573	0.839020257266791	0	0.0777657548080981	0.729662979289739	0			0
M267.9442T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M268T54	267.94424809016	53.6017690766214		[M-H]- 268.952	33	NA		-0.189371861796866	0.839020257266791	0	0.299653385965728	0.0412845755588634	1			0
M505.3129T14.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M505T869	505.31285788607	869.417025175266	[299][M+1]-		36	99	@M504.3095T14.5|+13C|@M565.3341T14.5|-(CH3COOH)|-(C2H4O2)|-CH3COOH	-0.175887191870942	0.839020257266791	0	-0.245019187354224	0.0561697884718256	0			0
M243.9658T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M244T53	243.965784169421	53.4232214199497		[M+Cl]- 208.991	33	NA		0.47578087570162	0.840281701814495	0	0.691764361186229	0.0458506051199871	1			0
M609.3607T14.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M609T869	609.360719597628	869.3394267732	[404][M+1]-		36	NA		-0.20534788333015	0.840281701814495	0	-0.206896982299751	0.193675858407886	0			0
M112.9993T0.8_1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M113T49_1	112.999295620801	48.9987948975122		[M-H]- 113.997	18	NA		-1.64490495100219	0.84685178553427	0	0.604254764166882	0.662392078382657	0		svm	0
M995.6117T14.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M996T881	995.611699190221	880.70953189113	[649][M]-		11	147	@M953.5641T14.6|+(C3H6)	-0.29336911797923	0.84685178553427	0	-0.855578945547339	6.77672613433561e-05	1			0
M556.3523T16	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M556T959	556.352321294368	959.166896343138	[349][M+3]-		2024	NA		-0.271053237931255	0.84685178553427	0	0.257808213281844	0.225846043431493	0			0
M214.089T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M214T46	214.089001540072	46.4931818074258	[91][M+1]-		139	NA		-0.159623159231362	0.84685178553427	0	0.717241566355526	6.74644755518284e-06	1			0
M542.74T15.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M543T915	542.739962829813	914.689567518876	[341][M+1]-		9	NA		-0.116228371719519	0.84685178553427	0	-0.109534708858201	0.235028320199573	0			0
M197.9397T0.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M198T54	197.939676507186	53.5433208242338		[M-H-C3H2O3]- 284.947	33	NA		0.295746474831306	0.848650178048216	0	-0.14199117706273	0.564309246951161	0			0
M159.1026T9.2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M159T553	159.102611785566	553.429986192815			194	NA		0.272478474077689	0.848650178048216	0	-0.170516295081367	0.442303046650062	0			0
M532.2995T15	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M532T897	532.29946299242	897.171770780778	[326][M+2]-		26	NA		0.186479355242426	0.848650178048216	0	0.0362974229949984	0.890192239861004	0			0
M554.3027T14.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M554T870	554.302700827652	869.511457753296		[M+Cl]- 519.333	36	NA		-0.16045248466377	0.848650178048216	0	-0.164135183274968	0.19448507514851	0			0
M180.973T14.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M181T870	180.972956698719	870.375142842474		[M+Cl+NaCOOH]- 78.0161 [M-H+NaCOOH]- 113.993	36	NA		-0.107989737942537	0.848650178048216	0	-0.00365282194450955	0.99851906120411	0			0
M113.9261T9.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M114T593	113.926086234059	593.072760513593			1544	NA		0.21101157440644	0.852803385172186	0	-0.0562265848910055	0.766280737477286	0			0
M154.9984T1.2_1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M155T71_1	154.998438185755	70.964257084692		[M-H+NaCOOH]- 88.0176	8	NA		0.186695395597264	0.854719911060377	0	-0.110924106570566	0.46949980111906	0			0
M878.8229T0.8	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M879T48	878.822940312447	48.2805110017193	[589][M+2]-		18	NA		0.106700683923648	0.855545590196194	0	-0.412871496401985	4.67493452880381e-05	1			0
M576.2033T14.6	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M576T877	576.203285755786	876.58073449221	[375][M]-	[M+Cl]- 541.234 [M-H]- 577.21	52	123	@M577.2058T14.6|-13C|@M578.2047T14.6|-18O|-41K|-37Cl	-0.269533248331554	0.85822153204112	0	-0.781895516790975	8.52454126048442e-05	1			0
M979.3054T0.8_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M979T48_2	979.305397025206	48.2425518754511		[M-H+NaCOOH]- 912.328	18	NA		0.173020476069077	0.85822153204112	0	-0.470465149735432	0.0015255821737321	1			0
M648.2923T14.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M648T884	648.292278001134	883.83587649294			172	NA		-0.169030409039243	0.85822153204112	0	-0.0823562561900566	0.616865685374638	0			0
M308.0987T1	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M308T58	308.098721208234	57.844609977862		[M-H]- 309.106	105	NA		0.267154968208335	0.860625230334282	0	0.0588622516222568	0.87119433359306	0			0
M625.2322T15	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M625T897	625.232243309576	897.431435165712		[M-H-CH3]- 641.263	26	NA		0.181680333252826	0.860625230334282	0	-0.0636904534597313	0.687713721989385	0			0
M794.364T0.8_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M794T48_2	794.364038627352	48.0921865461748	[520][M+3]2-		18	NA		0.164711663256185	0.860625230334282	0	0.127706778700679	0.368900647765017	0			0
M581.3209T14.7	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M581T882	581.320914153908	882.066868387464		[M+Cl+NH3]- 529.319 [M+Cl]- 546.348	11	NA		-0.15720042956927	0.860625230334282	0	-0.154426137592917	0.225882596626279	0			0
M189.9894T7.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M190T452	189.989401378175	452.088512400711	[72][M+1]-		32	NA		-0.581233640603763	0.863530879867825	0	0.0284952754182743	0.947920376738781	0			0
M464.1502T15.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M464T952	464.150174478901	951.545018599452			41	NA		0.422881798222928	0.863530879867825	0	-0.0332018200007109	0.920902828488336	0			0
M987.294T0.8_2	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M987T48_2	987.294030415911	48.3962697592202			18	NA		-0.382782989655228	0.863530879867825	0	-0.143269086456833	0.737107802476345	0			0
M329.2487T18.4	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M329T1102	329.248656305976	1102.42847501721	[205][M]-	[M+Cl]- 294.279 [M-H]- 330.256	57	67	@M330.252T18.4|-13C	-0.243554491172667	0.863530879867825	0	0.527064256284202	0.00952334132588004	1			0
M492.3096T14.9	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M492T895	492.309578917174	895.17414283467			2226	NA		-0.243448635015156	0.863530879867825	0	-0.441624624429954	0.0152154549262392	1			0
M467.2972T14.5	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			NA		M467T871	467.297208349737	871.074925591668	[272][M+1]-		36	NA		-0.234502462485121	0.863530879867825	0	-0.10557167536925	0.660622016338641	0			0
M538.3151T14	metabolomics_plasma_c18acqui_neg	MX2	c18acqui			4		M538T842	538.315050534733	841.761540890298	[335][M]-		1138	89	@M478.2941T14|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M539.3182T14|-13C	0.198924867683962	0.863530879867825	0	-1.18055997979246	4.26146082852392e-07	1			0
