variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M518.2881T11.5	c18acqui			NA		M518T692	518.288102329163	692.112791755374	[309][M+4]-		10	93	@M515.2877T11.5|+13C+37Cl|+13C+34S|@M516.2863T11.5|+18O|+41K|+37Cl|+13C2|@M517.2865T11.5|+13C|+15N|@M598.2451T11.5|-(SO3)
M583.2751T11.5	c18acqui			NA		M583T692	583.275128542059	692.22265759854			10	93	@M515.2877T11.5|+(HCOONa)|@M582.2718T11.5|+13C|@M663.2184T11.5|-2(NaCl)
M613.2023T11.5	c18acqui			NA		M613T692	613.202302358299	691.842549835392		[M+Cl]- 578.233 [M-H]- 614.209	10	93	@M614.2093T11.5|-13C|@M615.212T11.5|-13C2|@M616.2103T11.5|-13C3|-13C-18O|@M644.2424T11.5|-(CH5N)|@M657.2254T11.5|-(C2H4O)|@M659.2073T11.5|-(HCOOH)|-(H2O-CO)|@M661.2095T11.5|-(CH4S)|@M681.1892T11.5|-(HCOONa)
M614.2093T11.5	c18acqui			NA		M614T692	614.209348895862	692.042668715478	[414][M]-	[M+Cl]- 579.238 [M-H]- 615.216	10	93	@M613.2023T11.5|+13C|@M615.212T11.5|-13C|@M616.2103T11.5|-18O|-41K|-37Cl|@M617.2127T11.6|-13C-37Cl|-13C-18O|-13C-34S|@M644.2424T11.5|-(CH4N.)|@M657.2254T11.5|-(C2H3O.)|@M660.2104T11.5|-(HCOOH)|-(H2O-CO)|@M662.2152T11.5|-(CH4S)
M615.212T11.5	c18acqui			NA		M615T692	615.211958654325	691.883016678672	[414][M+1]-		10	93	@M613.2023T11.5|+13C2|@M614.2093T11.5|+13C|@M616.2103T11.5|-15N|@M617.2127T11.6|-18O|-34S|-41K|-37Cl|@M644.2424T11.5|-(CH3N)|@M657.2254T11.5|-(C2H2O)|@M663.2184T11.5|-(CH4S)
M616.2103T11.5	c18acqui			NA		M616T692	616.210255398994	692.22265759854	[414][M+2]-		10	93	@M613.2023T11.5|+13C3|+13C+18O|@M614.2093T11.5|+18O|+41K|+37Cl|@M615.212T11.5|+15N|@M617.2127T11.6|-13C|@M644.2424T11.5|-(C2H4)|@M662.2152T11.5|-(HCOOH)|-(H2O-CO)
M617.2127T11.6	c18acqui			NA		M617T693	617.212717593983	693.1334719335	[414][M+3]-		10	93	@M614.2093T11.5|+13C+37Cl|+13C+18O|+13C+34S|@M615.212T11.5|+18O|+34S|+41K|+37Cl|@M616.2103T11.5|+13C|@M663.2184T11.5|-(HCOOH)|-(H2O-CO)
M626.2986T11.5	c18acqui			NA		M626T693	626.298648886851	692.809024373412			470	93	@M582.2718T11.5|+(C2H4O)
M644.2424T11.5	c18acqui			NA		M644T692	644.242373445139	692.302845636948			10	93	@M613.2023T11.5|+(CH5N)|@M614.2093T11.5|+(CH4N.)|@M615.212T11.5|+(CH3N)|@M616.2103T11.5|+(C2H4)
M654.2018T11.5	c18acqui			NA		M654T693	654.201762073325	692.504135818554			10	93	@M655.2063T11.5|-13C|@M660.2104T11.5|-Li
M655.2063T11.5	c18acqui			NA		M655T692	655.206334491824	692.032603716966			10	93	@M654.2018T11.5|+13C|@M657.2254T11.5|-(H2)
M657.2254T11.5	c18acqui			NA		M657T692	657.225384400088	692.112791755374			484	93	@M613.2023T11.5|+(C2H4O)|@M614.2093T11.5|+(C2H3O.)|@M615.212T11.5|+(C2H2O)|@M655.2063T11.5|+(H2)
M659.2073T11.5	c18acqui			NA		M659T692	659.207318437192	692.042668715478		[M+Cl+HCOOH]- 578.233 [M-H+HCOOH]- 614.209	10	93	@M613.2023T11.5|+(HCOOH)|+(H2O-CO)|@M660.2104T11.5|-13C|@M661.2095T11.5|-18O|-41K|-13C2|@M662.2152T11.5|-13C3|-13C-18O|@M681.1892T11.5|-Na
M660.2104T11.5	c18acqui			NA		M660T692	660.210407089739	692.22265759854		[M+Cl+HCOOH]- 579.238 [M-H+HCOOH]- 615.216	10	93	@M614.2093T11.5|+(HCOOH)|+(H2O-CO)|@M654.2018T11.5|+Li|@M659.2073T11.5|+13C|@M661.2095T11.5|-13C|-15N|@M662.2152T11.5|-18O|-13C2|@M663.2184T11.5|-13C3|-13C-18O
M661.2095T11.5	c18acqui			NA		M661T692	661.209456026562	692.302845636948			471	93	@M613.2023T11.5|+(CH4S)|@M659.2073T11.5|+18O|+41K|+13C2|@M660.2104T11.5|+13C|+15N|@M662.2152T11.5|-13C|@M663.2184T11.5|-18O|-13C2
M662.2152T11.5	c18acqui			NA		M662T692	662.215199805372	692.22265759854			10	93	@M582.2718T11.5|+2(NaCl)|@M614.2093T11.5|+(CH4S)|@M616.2103T11.5|+(HCOOH)|+(H2O-CO)|@M659.2073T11.5|+13C3|+13C+18O|@M660.2104T11.5|+18O|+13C2|@M661.2095T11.5|+13C|@M663.2184T11.5|-13C
M663.2184T11.5	c18acqui			NA		M663T693	663.218402127782	692.818089279456			486	93	@M583.2751T11.5|+2(NaCl)|@M615.212T11.5|+(CH4S)|@M617.2127T11.6|+(HCOOH)|+(H2O-CO)|@M660.2104T11.5|+13C3|+13C+18O|@M661.2095T11.5|+18O|+13C2|@M662.2152T11.5|+13C
M681.1892T11.5	c18acqui			NA		M681T692	681.189212086638	692.443584746958			472	93	@M613.2023T11.5|+(HCOONa)|@M659.2073T11.5|+Na
M498.2892T12.7	c18acqui			NA		M498T760	498.289230843814	759.972185864688			1912	94	@M499.2923T12.7|-13C
M498.9159T0.8	c18acqui			NA		M499T46	498.915866971762	46.2878901417223	[294][M]-	[M-H]- 499.923	139	95	@M566.9029T0.8|-(HCOONa)
M500.2783T14.6	c18acqui			4		M500T878	500.278254904085	878.18422599981	[296][M]-	[M+Cl]- 465.309 [M-H]- 501.286	51	96	@M501.2816T14.6|-13C|@M502.2843T14.6|-18O|-13C2
M500.2782T14.5	c18acqui			4		M500T868	500.278241409383	867.865365963132	[297][M]-		905	97	@M501.2817T14.5|-13C
M502.294T15.1	c18acqui			4		M502T906	502.293959555502	906.437151122568	[298][M]-		1189	98	@M503.2972T15.1|-13C
M505.3129T14.5	c18acqui			4		M505T869	505.31285788607	869.417025175266	[299][M+1]-		36	99	@M504.3095T14.5|+13C|@M565.3341T14.5|-(CH3COOH)|-(C2H4O2)|-CH3COOH
M564.3307T14.5	c18acqui			4		M564T869	564.330672884102	869.48359986522	[357][M]-	[M-H+HCOOH]- 519.333	36	99	@M504.3095T14.5|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M565.3341T14.5|-13C|@M566.3368T14.5|-18O|-13C2
M505.313T14.7_2	c18acqui			4		M505T882_2	505.312971572076	881.883998945862	[300][M+1]-		11	100	@M504.3096T14.7|+13C|@M565.3341T14.7_8|-(CH3COOH)|-(C2H4O2)|-CH3COOH
M564.3308T14.7_1	c18acqui			4		M564T882_1	564.33080447571	881.92023328215	[358][M]-	[M-H+HCOOH]- 519.333	11	100	@M504.3096T14.7|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M565.3341T14.7_8|-13C|@M566.3368T14.7_6|-18O|-13C2
M566.3463T15.6_1	c18acqui			4		M566T936_1	566.346322094515	936.350562653802	[364][M]-	[M-H+HCOOH]- 521.348	17	101	@M506.3252T15.6|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M507.3286T15.6_2|+(CH3COO.)|@M567.3497T15.6_12|-13C|@M568.3523T15.6_7|-18O|-13C2|@M569.3551T15.6_3|-13C3|-13C-18O
M509.3443T16.8	c18acqui			4		M509T1009	509.344302331085	1009.26460666249	[305][M+1]-		19	102	@M508.3408T16.8|+13C|@M569.3654T16.8_6|-(CH3COOH)|-(C2H4O2)|-CH3COOH
M568.3621T16.8	c18acqui			4		M568T1009	568.362065419757	1009.26460666249	[371][M]-	[M-H+HCOOH]- 523.364	19	102	@M508.3408T16.8|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M569.3654T16.8_6|-13C|@M570.368T16.8_3|-18O|-13C2|@M571.3707T16.8|-13C3|-13C-18O
M509.3442T16.5	c18acqui			4		M509T991	509.344209497325	990.540457010916	[306][M+1]-		97	103	@M508.3408T16.5|+13C|@M569.3654T16.5|-(CH3COOH)|-(C2H4O2)|-CH3COOH
M568.362T16.5	c18acqui			4		M568T991	568.362011175912	990.540457010916	[370][M]-	[M+Cl]- 533.393 [M-H]- 569.369	97	103	@M508.3408T16.5|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M569.3654T16.5|-13C|@M570.3681T16.5|-18O|-13C2|@M636.3496T16.5|-(HCOONa)
M637.3529T16.5	c18acqui			4		M637T991	637.352855453517	990.502651589442	[434][M+1]-		97	103	@M569.3654T16.5|+(HCOONa)
M512.2687T10.8	c18acqui			NA		M512T651	512.268674982471	650.67586273749	[307][M]-		86	104	@M513.272T10.8|-13C|@M514.2773T10.8|-18O|-13C2
M512.2688T11.1	c18acqui			NA		M512T665	512.268790963741	665.244513895596			190	105	@M513.2718T11.1|-13C
M514.2844T10.4	c18acqui			NA		M514T626	514.284388698483	626.274752938788	[310][M]-		110	106	@M515.2877T10.4|-13C
M514.2842T10.7	c18acqui			NA		M514T642	514.284200667222	641.916801166242	[311][M]-	[M+Cl]- 479.315 [M-H]- 515.292	37	107	@M515.2874T10.7|-13C|@M516.2861T10.7|-18O|-41K|-37Cl|-13C2|@M582.2718T10.7|-(HCOONa)
M514.8931T0.8	c18acqui			4		M515T46	514.893064413874	46.2819810398414		[M+Cl+NaCOOH]- 411.935	139	108	@M582.8808T0.8|-(HCOONa)
M650.8677T0.8	c18acqui			NA		M651T46	650.867747210754	46.2402993463558		[M+Cl+NaCOOH]- 547.912	139	108	@M718.8545T0.8|-(HCOONa)
M718.8545T0.8	c18acqui			NA		M719T46	718.85449680498	46.3027994818453			139	108	@M582.8808T0.8|+2(HCOONa)|@M650.8677T0.8|+(HCOONa)|@M786.8425T0.8|-(HCOONa)
M786.8425T0.8	c18acqui			NA		M787T46	786.842538313644	46.3269985035811		[M+Cl]- 751.873 [M-H]- 787.85	139	108	@M718.8545T0.8|+(HCOONa)
M524.2782T14.6	c18acqui			4		M524T876	524.278170322622	875.6913114015	[315][M]-	[M+Cl]- 489.309 [M-H]- 525.285	52	109	@M525.2816T14.6|-13C|@M526.2845T14.6|-18O|-13C2|@M592.2658T14.6|-(HCOONa)
M524.2782T14.4	c18acqui			4		M524T866	524.278246961459	866.429317300764	[316][M]-		198	110	@M525.2817T14.4|-13C
M526.2939T14.9	c18acqui			4		M526T895	526.293947764146	895.352620479138	[318][M]-		248	111	@M527.2973T14.9|-13C
M529.313T14.7	c18acqui			4		M529T884	529.312983742124	883.535390123466			172	112	@M528.3096T14.7|+13C|@M530.3157T14.7|-13C|@M589.3342T14.7|-(CH3COOH)|-(C2H4O2)|-CH3COOH
M530.3157T14.7	c18acqui			4		M530T883	530.315713926709	883.295614158054	[327][M]-	[M-H]- 531.32 [M-H-CH3]- 546.348	11	112	@M528.3096T14.7|+18O|+13C2|@M529.313T14.7|+13C|@M590.3369T14.7_2|-(CH3COOH)|-(C2H4O2)|-CH3COOH
M588.3308T14.7	c18acqui			4		M588T883	588.330768175289	883.295614158054	[383][M]-	[M-H-CO2]- 633.326	11	112	@M528.3096T14.7|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M589.3342T14.7|-13C|@M590.3369T14.7_2|-18O|-13C2|@M591.3396T14.7|-13C3|-13C-18O
M588.3307T14.5	c18acqui			4		M588T872	588.330680112583	872.094084988374	[382][M]-		69	113	@M528.3099T14.5|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M529.3132T14.5|+(CH3COO.)|@M589.334T14.5|-13C|@M590.3368T14.5|-18O|-13C2
M530.0946T0.9	c18acqui			NA		M530T53	530.094602791497	53.2353983910632			33	114	@M532.0914T0.9|-34S|-41K|-37Cl
M588.0529T0.9	c18acqui			NA		M588T53	588.052945621342	53.1511586324551			33	114	@M590.0498T0.9|-34S|-41K|-37Cl
M590.0498T0.9	c18acqui			NA		M590T53	590.049760415445	53.2531527307991			850	114	@M532.0914T0.9|+(NaCl)|@M588.0529T0.9|+34S|+41K|+37Cl
M590.3464T15.2	c18acqui			4		M590T912	590.346374281356	911.692666931832	[388][M]-		70	115	@M530.325T15.2|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M591.3498T15.2|-13C|@M592.3525T15.2|-18O|-13C2
M590.3464T15.6	c18acqui			NA		M590T933	590.346391469856	933.224055794538	[387][M]-		1994	116	@M530.3257T15.6|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M591.3498T15.6|-13C
M594.3776T17.1	c18acqui			4		M594T1027	594.377627723317	1027.05148282423	[392][M]-	[M+Cl]- 559.408 [M-H]- 595.385	853	117	@M534.3564T17.1|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M595.3811T17.1|-13C|@M662.3653T17.1|-(HCOONa)
M553.3129T14.7	c18acqui			NA		M553T880	553.312864979222	879.65887882248	[347][M+1]-		23	118	@M552.3096T14.7|+13C|@M613.3341T14.7|-(CH3COOH)|-(C2H4O2)|-CH3COOH
M612.3307T14.7	c18acqui			NA		M612T880	612.330742332308	879.914440247316	[411][M]-	[M-H+HCOOH]- 567.333	23	118	@M552.3096T14.7|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M613.3341T14.7|-13C|@M614.3369T14.7|-18O|-13C2
M612.3307T14.5	c18acqui			NA		M612T871	612.33067624567	870.522483538464	[410][M]-	[M-H]- 613.334	36	119	@M552.3095T14.5|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M613.3341T14.5|-13C|@M614.3369T14.5|-18O|-13C2
M614.3463T15.4	c18acqui			NA		M614T922	614.346324887407	921.985841137926	[415][M]-	[M+Cl]- 579.377 [M-H]- 615.354	62	120	@M554.3252T15.4|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M555.3287T15.4|+(CH3COO.)|@M615.3497T15.4|-13C|@M616.3528T15.4|-18O|-13C2
M564.3308T15	c18acqui			NA		M564T897	564.330816653986	897.130614325164	[359][M]-		742	121	@M565.3341T15|-13C
M566.3463T15.4	c18acqui			4		M566T922	566.346300609588	921.89624335335	[363][M]-	[M+Cl]- 531.377 [M-H]- 567.354	62	122	@M567.3497T15.4|-13C
M576.2033T14.6	c18acqui			4		M576T877	576.203285755786	876.58073449221	[375][M]-	[M+Cl]- 541.234 [M-H]- 577.21	52	123	@M577.2058T14.6|-13C|@M578.2047T14.6|-18O|-41K|-37Cl
M586.3151T14.1	c18acqui			4		M586T843	586.315085859011	843.24530061552	[381][M]-		1140	124	@M587.3185T14.1|-13C
M590.3463T15	c18acqui			4		M590T900	590.346286047505	899.827852460232	[389][M]-		170	125	@M591.3498T15|-13C
M602.1621T12.8	c18acqui			NA		M602T766	602.162134179965	765.724546890846			54	126	@M603.165T12.8|-13C|@M661.1707T12.8|-(CH3COO.)
M603.165T12.8	c18acqui			NA		M603T765	603.165041888131	765.15848968749			2038	126	@M602.1621T12.8|+13C|@M662.1734T12.8|-(CH3COO.)
M658.1722T12.8	c18acqui			NA		M658T766	658.172181513311	765.516147417906			1030	126	@M659.1753T12.8|-13C|@M660.1677T12.8|-34S|-41K|-37Cl|@M661.1707T12.8|-13C-37Cl|-13C-34S
M659.1753T12.8	c18acqui			NA		M659T765	659.17533268225	765.364486898118			2039	126	@M658.1722T12.8|+13C|@M660.1677T12.8|-15N|@M661.1707T12.8|-34S|-41K|-37Cl|@M662.1734T12.8|-13C-37Cl|-13C-34S|@M704.1933T12.8|-(NH3CO)
M660.1677T12.8	c18acqui			NA		M660T766	660.167718211708	765.724546890846	[450][M]-		54	126	@M658.1722T12.8|+34S|+41K|+37Cl|@M659.1753T12.8|+15N|@M661.1707T12.8|-13C|@M662.1734T12.8|-18O|-13C2|@M682.1502T12.8|-Na|@M704.1933T12.8|-(C2H4O)
M762.0928T12.8	c18acqui			NA		M762T766	762.092791474005	766.013116652664			54	126	@M682.1502T12.8|+2(NaCl)
M610.2453T14.2	c18acqui			4		M610T855	610.245275951952	854.523736597722	[405][M]-		1173	127	@M611.2477T14.2|-13C
M683.2373T14.2	c18acqui			4		M683T855	683.237314565793	854.518550796654			1176	127	@M611.2477T14.2|+(CO2)+(CO)
M613.2016T10.7	c18acqui			NA		M613T641	613.201617206627	640.944009466842			37	128	@M614.2084T10.7|-13C
M614.2084T10.7	c18acqui			NA		M614T641	614.208445882734	640.944009466842			37	128	@M613.2016T10.7|+13C
M614.3463T15	c18acqui			4		M614T900	614.346262573106	900.183623346588	[416][M]-		170	129	@M615.3496T15|-13C|@M616.3523T15|-18O|-13C2
M624.2035T14.6	c18acqui			4		M624T876	624.203506573308	875.551890650844	[422][M]-		52	130	@M625.2061T14.6|-13C
M634.8905T0.8	c18acqui			NA		M635T46	634.890492606519	46.2878901417223		[3M-H+Cl]2- 411.935	139	131	@M702.8779T0.8|-(HCOONa)
M640.2924T16.5	c18acqui			4		M640T990	640.292386581214	990.464051714874	[441][M]-	[M+Cl]- 605.323 [M-H]- 641.3	97	132	@M641.2945T16.5|-13C
M660.2613T14.7	c18acqui			4		M660T884	660.261257121247	883.900971679794	[451][M]-	[M-2H+K]- 623.301 [M-H-COCH2]- 703.284	172	133	@M661.2637T14.7|-13C
M677.4558T17.8	c18acqui			4		M677T1066	677.455843714997	1066.18134180892	[464][M]-	[2M-2H+Na]- 328.24	14	134	@M678.4586T17.8|-13C
M732.0977T12.8	c18acqui			NA		M732T765	732.097704178135	765.480270846624	[494][M]-		54	135	@M733.1002T12.8|-13C
M812.5452T15.2	c18acqui			NA		M813T912	812.545215254106	911.600594388726	[542][M]-		70	136	@M813.5479T15.2|-13C
M826.5605T15	c18acqui			NA		M827T898	826.560494402755	897.925504637028	[550][M]-	[M-H-C2H4]- 855.599	26	137	@M827.5636T15|-13C
M826.5607T15.6	c18acqui			NA		M827T936	826.560736683281	936.297550672224	[551][M]-	[M-H-C2H4]- 855.599	17	138	@M827.5638T15.6|-13C
M826.5602T14.5	c18acqui			NA		M827T870	826.560220472129	869.52012995463	[552][M]-		36	139	@M827.5632T14.5|-13C
M826.5603T14.7	c18acqui			NA		M827T885	826.560297297397	884.782223426076	[554][M]-	[M-H-C2H4]- 855.598	172	140	@M827.5637T14.8|-13C
M850.819T0.8	c18acqui			NA		M851T49	850.819030021673	49.3903645210492			18	141	@M884.8114T0.8|-(H2S)|@M918.8052T0.8|-(HCOONa)
M919.8044T0.8	c18acqui			NA		M920T49	919.804425172068	49.3182397735009	[611][M+1]-		18	141	@M918.8052T0.8|+13C|+15N|@M987.7927T0.8|-(HCOONa)
M986.7928T0.8	c18acqui			NA		M987T49	986.792775326348	49.2117894220063	[644][M]-	[M+Cl+NaCOOH]- 883.845	18	141	@M918.8052T0.8|+(HCOONa)|@M987.7927T0.8|-13C|-15N
M987.7927T0.8	c18acqui			NA		M988T49	987.792671504397	49.1856299136961	[644][M+1]-		18	141	@M919.8044T0.8|+(HCOONa)|@M986.7928T0.8|+13C|+15N
M923.8204T0.8	c18acqui			NA		M924T49	923.82042394762	48.9086326750087		[M-2H+Na]- 902.849	18	142	@M855.8336T0.8|+(HCOONa)|@M991.8091T0.8|-(HCOONa)
M892.7959T0.8	c18acqui			NA		M893T49	892.795862757391	48.5494835157186		[M-H-H20]- 911.823	18	143	@M960.7844T0.8|-(HCOONa)
M910.6188T14.7	c18acqui			NA		M911T881	910.618787889288	881.210507072976	[608][M]-		11	144	@M911.6217T14.7|-13C
M978.8851T0.8	c18acqui			4		M979T47	978.885139464979	47.3644737296293	[640][M]2-		18	145	@M910.8979T0.8_1|+(HCOONa)
M928.8354T0.8_1	c18acqui			NA		M929T48_1	928.835430607439	48.2800289033953		[M-H+HCOOH]- 883.845	18	146	@M996.8228T0.8_1|-(HCOONa)
M995.6117T14.7	c18acqui			4		M996T881	995.611699190221	880.70953189113	[649][M]-		11	147	@M953.5641T14.6|+(C3H6)
M977.5651T14.6	c18acqui			4		M978T877	977.565068035464	877.412006096466	[637][M]-		999	148	@M978.5677T14.6|-13C
M1001.5643T14.6	c18acqui			4		M1002T877	1001.56430337406	877.467640263114	[656][M]-		993	149	@M1002.5677T14.6|-13C
M44.9981T1.2	c18acqui			NA		M45T72	44.9980979654257	71.7574726271652		[M-H-COCH2]- 88.0176	8	NA	
M44.9981T0.8	c18acqui			NA		M45T49	44.9981145497211	49.4594097336413			18	NA	
M76.9541T0.9	c18acqui			NA		M77T52	76.9540806324953	52.1360026102314		[M-H-C6H8O6]- 253.995 [M-H-C6H8O6]- 253.995	33	NA	
M78.9187T0.9	c18acqui			NA		M79T56	78.9187462880395	55.5691557647			105	NA	
M78.9591T1.6	c18acqui			NA		M79T96	78.9590742026652	95.7089764894836			246	NA	
M79.9573T8	c18acqui			NA		M80T479	79.9572679197125	478.92227162726			94	NA	
M79.9573T0.9	c18acqui			NA		M80T52	79.9572743346233	52.400256705863			33	NA	
M79.9573T9.4	c18acqui			4		M80T564	79.9572767765516	563.692862804729			96	NA	
M80.9167T0.9	c18acqui			NA		M81T56	80.9166901517652	55.6479952627795		[M+Cl]- 45.9534	105	NA	
M87.0087T1.2	c18acqui			NA		M87T71	87.008692622592	71.1210836266932		[M-H]- 88.0176 [M-H-COCH2]- 130.026	8	NA	
M87.9253T1.2	c18acqui			NA		M88T72	87.9252530866378	72.025518463059		[M+Cl]- 52.9598	8	NA	
M88.0403T1	c18acqui	Alanine ou sarcosine		3	a,b	M88T58	88.0403227987168	57.737720700601			105	NA	
M89.0243T1.4	c18acqui			NA		M89T83	89.0243455096801	83.063796591735	[3][M]-		177	NA	
M89.0244T7.5	c18acqui			NA		M89T452	89.0243732950069	452.410930980334			32	NA	
M90.0278T1.4	c18acqui			NA		M90T83	90.0277869814517	82.7840479910946	[3][M+1]-		1999	NA	
M91.022T14.7	c18acqui			NA		M91T881	91.0219888487834	881.476408999308		[M-H]- 92.0328	11	NA	
M92.0505T8.7	c18acqui			4		M92T519	92.050522433299	519.109448896926			1080	NA	
M92.9279T0.9_1	c18acqui			NA		M93T53_1	92.9279100509291	52.6360714825784		[M-H-C6H10O5]- 255.991 [M-H-C6H10O5]- 255.991	33	NA	
M94.9249T1.2	c18acqui			NA		M95T75	94.9249157687618	74.8824673388568			1581	NA	
M94.9249T0.9_1	c18acqui			NA		M95T53_1	94.9249487463237	52.8426861757681		[M-H]- 95.9302 [M+2Cl]2- 119.911	33	NA	
M94.9808T1	c18acqui			NA		M95T57	94.9807668132035	57.4513545443889			105	NA	
M96.0202T1.2	c18acqui			NA		M96T71	96.0202490004067	70.964257084692			8	NA	
M96.922T0.9	c18acqui			NA		M97T53	96.9219919723267	53.1078643374607		[M+2Cl]2- 123.904	33	NA	
M96.96T2.4	c18acqui			4		M97T143	96.9599809218482	143.297456270798			142	NA	
M96.96T2.1	c18acqui			NA		M97T125	96.959988867226	124.648261494738			109	NA	
M96.96T8.4	c18acqui			NA		M97T501	96.9599978217028	501.395845279922			1807	NA	
M96.96T7.5	c18acqui			NA		M97T452	96.9600102432856	452.112914664343		[M-H+NH3]- 80.9477	32	NA	
M96.96T8.6	c18acqui			4		M97T518	96.960029436487	518.252546834084		[M-H-CO]- 125.961	60	NA	
M96.96T2.7	c18acqui			NA		M97T165	96.9600352685385	164.591991165245			237	NA	
M96.9695T1.4	c18acqui			4		M97T83	96.9694697769695	83.1904689191478			2000	NA	
M97.0041T1.2	c18acqui			NA		M97T71	97.0041260913378	71.0213044322424		[M-H-CH2]- 112.018	8	NA	
M97.0658T8.3	c18acqui			NA		M97T498	97.0658234446724	498.200942478273		[M-H-H20]- 116.085	309	NA	
M98.9558T2.4	c18acqui			NA		M99T143	98.9557848099586	143.438892358879			142	NA	
M98.9558T2	c18acqui			4		M99T123	98.9558149178906	122.837101686924			1565	NA	
M99.0087T1.2	c18acqui			4		M99T72	99.0086830155547	72.0887401543206		[M-H+Cl]2- 164.05	8	NA	
M99.9257T9.6	c18acqui			NA		M100T578	99.9256759316634	578.43993242794			118	NA	
M99.9257T9.2	c18acqui			NA		M100T553	99.9256792770814	552.793337079825			2063	NA	
M99.9257T9.9	c18acqui			NA		M100T593	99.9256801546519	593.408930398514			1546	NA	
M99.9257T1.2	c18acqui			NA		M100T73	99.9256840989958	72.599576471646			1577	NA	
M99.9257T8.4	c18acqui			NA		M100T502	99.9256859091118	502.315602531278		[M-H-H20]- 118.939 [M-H-C5H8O4]- 232.975	136	NA	
M99.9257T7.9	c18acqui			NA		M100T476	99.9257146058882	476.147776882069			2085	NA	
M99.9257T7.3	c18acqui			4		M100T440	99.9257175979431	440.126086474598			2064	NA	
M101.0244T0.9	c18acqui			NA		M101T55	101.024351633146	54.8858295289218			105	NA	
M101.0607T7.4	c18acqui			NA		M101T441	101.060697381688	441.365555338333			195	NA	
M101.0607T7.5	c18acqui			NA		M101T452	101.060708177763	452.138578356294			32	NA	
M101.072T0.9	c18acqui	L-Glutamine frag 1 [M-H-H2O]	CHEBI:18050	2	a,b	M101T52	101.071967828826	52.40440727717			33	NA	
M102.9567T1	c18acqui			NA		M103T63	102.956720004477	62.965923467583			160	NA	
M102.9886T0.7	c18acqui			NA		M103T43	102.988632609673	43.1487116973424		[M-H]- 103.994 [M-H]- 103.994	90	NA	
M103.04T7.5	c18acqui			NA		M103T452	103.039992155646	452.105174141512			32	NA	
M103.04T1.2	c18acqui			4		M103T72	103.039993922594	72.3435678600438	[7][M+2]-		8	NA	
M103.04T2.3	c18acqui			NA		M103T141	103.040044372675	140.706871210741			321	NA	
M103.9201T9.2	c18acqui			NA		M104T549	103.920071673828	549.222009381992			1741	NA	
M103.9201T9.7	c18acqui			NA		M104T582	103.92009486134	581.887720055641			2168	NA	
M103.9201T8.4	c18acqui			NA		M104T502	103.920095307608	501.977579730001			1808	NA	
M103.9201T7.5	c18acqui			NA		M104T452	103.920095860793	452.120167205113			829	NA	
M103.9201T9.9	c18acqui			NA		M104T594	103.920109943936	593.543879400916			1543	NA	
M103.9201T8.6	c18acqui			4		M104T517	103.920125196974	517.386491673593			192	NA	
M103.9201T9.4	c18acqui			NA		M104T565	103.920136710151	564.868240415349			1433	NA	
M103.9201T7.9	c18acqui			NA		M104T476	103.92014847023	475.59276436864			201	NA	
M103.9201T7.3	c18acqui			4		M104T441	103.920149407791	440.592756118297			195	NA	
M103.9896T0.7	c18acqui			NA		M104T43	103.989585536943	43.1888619500769			90	NA	
M104.0353T0.9	c18acqui	L-Serine	CHEBI:17115	2	a,b	M104T51	104.035251686735	51.3389605144963		[M-H+Cl]2- 174.109	33	NA	
M104.043T1.2_2	c18acqui			NA		M104T73_2	104.043049493674	72.8074445816334			1583	NA	
M104.9862T0.7	c18acqui			NA		M105T43	104.986179998843	43.1663740275786			90	NA	
M105.0193T1	c18acqui			NA		M105T61	105.01926206965	61.0102972739352	[8][M]-		1833	NA	
M105.0193T1.2	c18acqui			NA		M105T71	105.019293662331	71.4633554166312		[M-H-C2H4]- 134.06	8	NA	
M106.0227T1	c18acqui			NA		M106T61	106.022731046737	61.3248187484346	[8][M+1]-		141	NA	
M108.9018T0.9	c18acqui			4		M109T54	108.901822929405	54.2694597193666		[M+2Cl]2- 147.87	105	NA	
M109.0294T9.1	c18acqui			4		M109T547	109.029433946042	547.399046672562			193	NA	
M110.0328T7.5	c18acqui			NA		M110T452	110.032849531699	451.680398735672	[10][M+1]-		837	NA	
M110.899T0.9	c18acqui			4		M111T54	110.898974643809	54.2640139211035		[M-H]- 111.901	105	NA	
M110.9852T0.9	c18acqui			4		M111T56	110.985172779621	55.5511317743796		[M-H-CH2]- 126.004	105	NA	
M111.0087T7.5	c18acqui			NA		M111T452	111.008650236948	452.39203297335			32	NA	
