variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M146.9612T8.4_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M147T502_2	146.961242326652	502.263811229334		[M-H-CO]- 175.966	136	NA		0.38025888381387	0.726512739155746	0	-0.290970127153845	0.39657480546124	0			0
M147.0451T9.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M147T559	147.045118332434	558.714387349895			2319	NA		0.379985212941934	0.726512739155746	0	-0.133140003913233	0.695936377369457	0			0
M312.2261T15.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M312T912	312.226111914693	911.600594388726	[183][M+1]-		70	NA		0.367868085995292	0.726512739155746	0	0.491229194932947	0.122191887682442	0			0
M202.9977T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M203T72	202.997745650989	71.8026652015674		[3M+2Cl]2- 112.018	8	NA		-0.365596260248894	0.726512739155746	0	0.159614313950453	0.692025512777971	0			0
M179.8826T8.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M180T520	179.882558023934	519.604004543108		[M-2H+K]- 142.923	60	NA		0.359605935413526	0.726512739155746	0	1.32947108035312	0.000304851443520461	1			0
M242.0799T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M242T53	242.079922220402	53.2176737068487	[109][M]-	[M-H-CH2]- 257.103	33	NA		-0.358870434446834	0.726512739155746	0	-0.169585744126644	0.459374681011355	0			0
M128.9595T14.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M129T855	128.959496583459	854.765164524162			1159	NA		0.355963043060907	0.726512739155746	0	-0.443661184002144	0.0302887614251565	1			0
M388.9379T0.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M389T43	388.937874003416	43.0428736419814			90	NA		0.355060057191517	0.726512739155746	0	0.240419681152696	0.294005753972871	0			0
M588.3215T14.1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M588T843	588.321487294033	843.463307809656	[381][M+2]-		1142	NA		0.352883448157502	0.726512739155746	0	-0.229749741088828	0.347756235941763	0			0
M92.0505T8.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M92T519	92.050522433299	519.109448896926			1080	NA		0.352482024229015	0.726512739155746	0	0.672180604736692	0.00866945100123082	1			0
M257.2276T17.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M257T1040	257.227579381861	1040.30186392637			1944	NA		-0.348610992891246	0.726512739155746	0	-0.0622627279977124	0.826682774464242	0			0
M518.896T0.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M519T43	518.895982319192	43.0647962738309			90	NA		0.348516458224289	0.726512739155746	0	0.0755104065006353	0.715875214984626	0			0
M311.2228T15.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M311T912	311.222788133086	911.66915638833	[183][M]-		70	NA		0.343584667603672	0.726512739155746	0	0.486444210706486	0.0905638879164568	0			0
M241.2175T18.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M241T1097	241.217490691356	1096.72246067018			307	NA		0.341606931601973	0.726512739155746	0	0.0149579024903055	0.91018100548848	0			0
M113.0243T1.2_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M113T71_2	113.024340334292	71.4135889795284			8	NA		0.341599486919659	0.726512739155746	0	-0.931470546453479	2.21206245793023e-06	1			0
M293.0759T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M293T53	293.075872046074	53.2439072961685	[141][M+1]-		33	NA		-0.334491283679762	0.726512739155746	0	0.0180898088814789	0.989450141876903	0			0
M418.0512T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M418T47	418.051182955388	47.184186502803	[256][M+1]-		18	NA		-0.332964541475189	0.726512739155746	0	0.4407126905596	0.0285550765767786	1			0.109670155319575
M121.0294T8.4	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M121T501	121.029429203698	501.385172690174			1806	NA		0.33114973425794	0.726512739155746	0	-0.247642890676886	0.336024130596738	0			0
M199.8735T1.1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M200T63	199.873539262391	63.1565647193982			1918	NA		-0.330413729174678	0.726512739155746	0	-0.182303893810344	0.384342575335183	0			0
M637.3529T16.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M637T991	637.352855453517	990.502651589442	[434][M+1]-		97	103	@M569.3654T16.5|+(HCOONa)	-0.320442302155389	0.726512739155746	0	0.367202579074707	0.072757572161838	0			0
M211.0974T13	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M211T781	211.097435507157	780.752427123582			1915	NA		0.318388786149164	0.726512739155746	0	-0.177669236806842	0.583281494158141	0			0
M210.9945T8.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M211T519	210.994521805546	518.630621289623			60	3	@M212.0023T8.7|-13C|@M213.0054T8.7|-13C2|-(H2)|@M213.9985T8.7|-13C-37Cl|-13C-18O|-13C-34S	0.316781506650139	0.726512739155746	0	0.923662736371963	0.00212944949120419	1			0
M552.3672T16	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M552T960	552.367196363654	959.807689166832	[349][M]-	[M+Cl]- 517.398	184	NA		-0.311949474221446	0.726512739155746	0	-0.0881341066373285	0.612403585683679	0			0
M80.9651T8.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M81T519	80.9651229406471	518.605866484295		[M-H-CO2]- 125.961	60	3	@M79.9573T8.6|+13C|@M132.0455T8.7|-3(NH3)|@M213.0054T8.7|-(C5H8O4)|@M213.9985T8.7|-(C3H6O3)-(CHNO)	0.309064384319713	0.726512739155746	0	0.973843644481994	0.000529128533373436	1			0
M140.0102T1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui	O-Phosphorylethanolamine	CHEBI:17553	2	a,b	M140T58	140.010235213613	58.2380203639225		[M+2Cl]2- 210.075	105	NA		0.305919259233747	0.726512739155746	0	-0.236417708927602	0.375341003527576	0			0
M214.089T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M214T46	214.089001540072	46.4931818074258	[91][M+1]-		139	NA		-0.305319351070327	0.726512739155746	0	0.367522403971165	0.0360742706819459	1			0.0713466767568715
M498.9159T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M499T46	498.915866971762	46.2878901417223	[294][M]-	[M-H]- 499.923	139	95	@M566.9029T0.8|-(HCOONa)	0.303550434869983	0.726512739155746	0	-0.300544280201779	0.204244842846311	0			0
M622.0133T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M622T47	622.013344572903	47.2446520843575	[421][M+1]-		18	NA		-0.300940652036012	0.726512739155746	0	0.530361549049926	0.00390913845027452	1			0
M261.9632T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M262T54	261.963209984411	54.0018194794324	[124][M+1]-		843	NA		0.298817761181901	0.726512739155746	0	-0.0203659366200739	0.998532007879384	0			0
M170.8332T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M171T74	170.833186463924	74.0592984860034			1585	NA		-0.297819364238904	0.726512739155746	0	-0.0671224830373465	0.708057782521285	0			0
M292.9299T0.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M293T43	292.929919267056	43.1322603434953		[M+Cl+NH3]- 240.932	90	NA		0.297798051937537	0.726512739155746	0	0.095061868856483	0.695936377369457	0			0
M195.0104T1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M195T58	195.010407984937	58.1911840274128			105	NA		0.29656458391047	0.726512739155746	0	-0.183485770161914	0.493161493512376	0			0
M130.0227T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M130T71	130.022723331967	71.4048049943166	[28][M+1]-		8	NA		0.294094698795941	0.726512739155746	0	0.123457492285322	0.555424806173885	0			0
M430.9281T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M431T46	430.92814043225	46.2157704189031	[261][M]-	[M+Cl+CF3COOH]- 261.974	139	NA		0.293173090495857	0.726512739155746	0	-0.241877422528379	0.235645422256457	0			0
M509.3442T16.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M509T991	509.344209497325	990.540457010916	[306][M+1]-		97	103	@M508.3408T16.5|+13C|@M569.3654T16.5|-(CH3COOH)|-(C2H4O2)|-CH3COOH	-0.292174566782903	0.726512739155746	0	0.372675454931372	0.0554241232179631	0			0
M285.2493T17.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M285T1066	285.249274559786	1065.86952623832	[137][M+2]-		14	NA		-0.291855886493716	0.726512739155746	0	0.157380342379714	0.616578570069562	0			0
M479.2976T15.3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M479T915	479.297575883782	915.432442355094	[282][M+1]-		2150	NA		0.290699863004036	0.726512739155746	0	-0.344165066253725	0.113618883775093	0			0
M292.003T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M292T54	292.003045379409	54.2587818391715			1527	NA		0.289723525379326	0.726512739155746	0	0.169604097087321	0.358237310026894	0			0
M158.0425T1_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M158T59_2	158.042547243019	59.3297902935001			2173	NA		0.287782013496285	0.726512739155746	0	-0.206810362129042	0.344716283947917	0			0
M168.0277T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M168T54	168.027742504419	54.4289711285792		[M-2H+K]- 131.071 [M+Cl]- 133.061 [M-H]- 169.037	105	NA		0.285275716488314	0.726512739155746	0	-0.268930196979415	0.2461618755195	0			0
M270.2074T12.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M270T768	270.207439955113	767.637288391914	[127][M]-		1029	NA		0.280859282262817	0.726512739155746	0	0.0252152971011927	0.875909094169523	0			0
M979.3872T0.8_3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M979T48_3	979.387193550556	47.7354237096001	[640][M+1]2-		18	NA		-0.279528794770743	0.726512739155746	0	0.487981580840421	0.0015074669194786	1			0
M180.0336T7.5	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M180T452	180.033581712636	451.982277825367		[M-H-C6H8O6]- 357.065	32	NA		0.277838549994708	0.726512739155746	0	0.289799399786162	0.0965502048546005	0			0
M199.9413T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M200T71	199.941324497919	71.4626602402884		[M+Cl]- 164.977	8	NA		0.277554498399926	0.726512739155746	0	0.123584016278299	0.43227699414458	0			-0.0711622822742533
M159.1026T9.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M159T553	159.102611785566	553.429986192815			194	NA		0.276015256647023	0.726512739155746	0	-0.216990136551111	0.338435340719661	0			0
M205.8396T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M206T51	205.8396395196	51.3798321385885		[M-H-C4H8]- 262.914	33	NA		0.275228944213531	0.726512739155746	0	0.0474494335045073	0.807780676887824	0			0
M347.9642T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M348T54	347.964196438026	54.4327067289273		[M+Cl]- 312.99	105	NA		0.274897968313899	0.726512739155746	0	0.14103767311479	0.445915907191265	0			0
M877.4057T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M877T47	877.405705456631	47.3372035278198	[590][M+1]2-		18	NA		-0.274326828415626	0.726512739155746	0	0.246979689239428	0.297251786588653	0			0
M919.8867T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M920T48	919.886687024999	48.2322259876517			18	NA		-0.27349422206175	0.726512739155746	0	0.100899482625831	0.73490303833848	0			0
M124.9549T8.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M125T519	124.954938252878	519.163007876155		[M-H]- 125.961	60	NA		0.27257419614323	0.726512739155746	0	1.20741944485927	5.57784335464055e-05	1			0
M258.9824T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M259T56	258.982413884456	55.7755657137107		[M-H+CF3COOH]- 126.004	105	NA		-0.268388561236188	0.726512739155746	0	0.140468943510662	0.4694264828813	0			0
M111.0087T1.2_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M111T72_2	111.008701881015	71.5369075251912	[11][M]-	[M-H]- 112.018 [M-H-H20]- 130.026	8	14	@M112.0121T1.2_1|-13C|@M129.0193T1.2_1|-(H2O)	0.267128089416079	0.726512739155746	0	0.188806290310009	0.208422818491657	0			0
M556.3523T16	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M556T959	556.352321294368	959.166896343138	[349][M+3]-		2024	NA		-0.26699213758185	0.726512739155746	0	0.129886652832825	0.679936423712027	0			0
M277.2173T17.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M277T1054	277.217342886042	1054.15816521978	[133][M]-	[M+Cl]- 242.248 [M-H]- 278.225	2050	NA		-0.266658985537365	0.726512739155746	0	0.199499330920499	0.43227699414458	0			0
M495.3286T16	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M495T959	495.328643551973	959.20053393267	[291][M+1]-		184	NA		-0.266279078684727	0.726512739155746	0	0.233644776618672	0.30693514510635	0			0
M712.2592T14.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M712T897	712.259244813957	896.782782412158		[M-H+NaCOOH]- 645.279	26	NA		-0.261770513420959	0.726512739155746	0	-0.215700790784407	0.335651336591671	0			0
M568.9439T16.8_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M569T1010_2	568.943917564818	1010.25197665921	[372][M]3-		677	NA		-0.261079914478293	0.726512739155746	0	0.188117812977218	0.262895574561228	0			0
M332.268T18.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M332T1125	332.268037381231	1125.23811740573	[208][M+1]-		926	NA		0.259217373527308	0.726512739155746	0	0.336910649849006	0.0437884905780295	1			0
M146.0458T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui	L-glutamic acid	CHEBI:16015	1	a,b,c	M146T54	146.045835760397	54.412537134361	[42][M]-	[M-H-C3H2O3]- 233.055 [M-H-C6H10O5]- 309.106	105	10	@M102.056T0.9|+(CO2)	0.25281585236255	0.726512739155746	0	-0.105247508706315	0.723731929406332	0			0
M130.0873T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui	peptide		3	a,b	M130T72	130.087321848789	72.06722460279	[30][M]-		8	NA		-0.251584312552447	0.726512739155746	0	0.372759434583401	0.00870251426842772	1			0.0220774120281152
M173.1044T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui	L-Arginine	CHEBI:29016	2	a,b	M173T51	173.10438420349	51.2182677297851		[M-H]- 174.109	33	NA		0.250367133374754	0.726512739155746	0	0.0813229633220782	0.683408218857207	0			0
M148.0437T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui	L-Methionine	CHEBI:16643	2	a,b	M148T71	148.043720542649	71.302701849294			8	NA		-0.250163042932888	0.726512739155746	0	0.275859761671263	0.0693795973143625	0			0
M920.8486T0.8_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M921T48_1	920.848616334993	48.1862074179055		[M-H]- 921.857	18	NA		-0.249786811739957	0.726512739155746	0	-0.119537786812478	0.543842370987109	0			0
M926.3275T0.8_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M926T47_2	926.327496258653	47.0367081429701	[615][M+1]2-		18	NA		0.246467046335555	0.726512739155746	0	-0.342728473417743	0.0664245771296457	0			0
M193.0242T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M193T71	193.024152621265	71.082167132442	[74][M+2]-		8	NA		0.244070963010643	0.726512739155746	0	-0.0773607593990917	0.822960303572941	0			0
M196.0745T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M196T55	196.074523327288	55.2669659570233		[M+Cl]- 161.105 [M-2H+Na]- 175.097	105	NA		-0.24053549247202	0.726512739155746	0	0.234562450862835	0.237021182158067	0			0
M124.9913T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M125T56	124.991336332468	56.1065716182567		[M-H]- 126.004	105	NA		0.23892384667594	0.726512739155746	0	0.0300571692998997	0.861994699918583	0			0
M987.3746T0.8_3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M987T48_3	987.374611548683	47.8455891655675			18	NA		-0.237549212871254	0.726512739155746	0	0.293869318040347	0.0471786261776994	1			0
M273.9602T0.7	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M274T43	273.960203830566	43.1353120914718			90	51	@M274.9571T0.7|-15N	0.234138387319629	0.726512739155746	0	0.0753955263803796	0.63265160992216	0			0
M141.9124T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M142T73	141.912367227561	72.9415390032708			1584	NA		-0.232558085228177	0.726512739155746	0	0.100248617745402	0.708057782521285	0			0
M350.0637T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M350T47	350.063704844754	47.1811777558136	[221][M+1]-		18	NA		-0.231199174107273	0.726512739155746	0	0.438542305106868	0.00418217181411097	1			0
M528.3096T15.6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M528T938	528.309564521493	938.135115907692	[321][M]-		1933	NA		0.23029730543913	0.726512739155746	0	-0.501505502397537	0.00141792679038114	1			0
M79.9573T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M80T52	79.9572743346233	52.400256705863			33	NA		0.228505100411843	0.726512739155746	0	0.0363535005473352	0.826682774464242	0			0
M333.9257T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M334T48	333.925749310481	48.2985239805156	[209][M+1]-		18	NA		0.228483555733717	0.726512739155746	0	-0.100160328759355	0.71486070819482	0			0
M613.3337T15	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M613T897	613.333748107658	897.493858841862	[412][M+1]-		742	NA		-0.225687974220742	0.726512739155746	0	0.158398926766623	0.459374681011355	0			0
M188.104T1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M188T61	188.103995131451	61.0127685789048			1834	NA		-0.225035164129022	0.726512739155746	0	-0.136154867515428	0.427247045040097	0			0
M553.3705T16	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M553T960	553.370529249149	959.78354147913	[349][M+1]-		184	NA		-0.223936302084123	0.726512739155746	0	-0.1736008255498	0.338435340719661	0			0
M485.0354T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M485T47	485.035416956192	47.1281506047621	[288][M]-		18	39	@M349.0606T0.8|+2(HCOONa)|@M417.048T0.8|+(HCOONa)|@M553.0227T0.8|-(HCOONa)|@M621.0103T0.8|-2(HCOONa)	-0.222570116951481	0.726512739155746	0	0.439233321600858	0.00141792679038114	1			0
M262.9761T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M263T52	262.976147862787	52.4319026994746	[124][M+2]-		33	NA		-0.222123234277092	0.726512739155746	0	0.320355492924699	0.0317757292414324	1			0
M119.0349T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui	L-(+)-Erythrulose ou purine		3	a,b	M119T70	119.034943736625	70.0040014884126			2103	NA		-0.219111986478381	0.726512739155746	0	-1.30892744575774	2.31270283704894e-07	1			0
M568.858T16.8_3	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M569T1009_3	568.857987976131	1009.36129269032			676	NA		-0.21672272122607	0.726512739155746	0	0.240490969869473	0.117941214967118	0			0
M690.0007T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M690T47	690.000737654441	47.2585334914418	[476][M+1]-		18	NA		-0.216039188571257	0.726512739155746	0	0.512214740131492	0.000332257734950774	1			0
M175.9413T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M176T72	175.941252541641	72.0772373562738		[M-H]- 176.949	8	NA		0.215930195134314	0.726512739155746	0	0.055963411206525	0.681099265198481	0			0
M836.3447T0.8_2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M836T48_2	836.344739974727	48.181577217809	[568][M+1]2-		18	NA		0.214884938404843	0.726512739155746	0	-0.0969146660198454	0.646566552913526	0			0
M507.3288T16.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M507T1013	507.328756051785	1012.51702896947	[302][M+1]-		138	NA		-0.206983312897963	0.726512739155746	0	-0.539257851742882	0.000737905054617086	1			0
M232.9746T1.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M233T72	232.974608511456	71.812632152028		[M+Cl+NaCOOH]- 130.026	8	NA		-0.2068984763708	0.726512739155746	0	-0.241095415195936	0.0510764065931861	0			0
M951.8319T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M952T47	951.831943515708	47.1918866918047		[M+Cl]- 916.855	18	NA		0.205528531718338	0.726512739155746	0	-0.0134097570816074	0.997853126369707	0			0
M883.8448T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M884T47	883.844841828463	47.1917546042648		[3M-2H]2- 589.904 [M-H-C2H4]- 912.882	18	NA		0.204311669285104	0.726512739155746	0	-0.010433642712492	0.9885778572883	0			0
M128.0353T0.9	metabolomics_plasma_c18acqui_neg	LAT	c18acqui	L-Glutamic acid  frag 1 [M-H-H2O]-	CHEBI:16015	1	a,b,c	M128T54	128.035263737166	53.5322668832331		[M-H-C3H2O3]- 215.051	33	NA		0.203026589888282	0.726512739155746	0	0.0285379249159075	0.858464323088446	0			0
M568.5471T16.8_1	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M569T1010_1	568.547095122677	1009.66532684959			19	NA		-0.202847686213081	0.726512739155746	0	0.212841127669163	0.176533672030839	0			0
M231.9674T10.2	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M232T614	231.967359705831	613.96374701736			1720	NA		-0.200629191474029	0.726512739155746	0	-0.0483302636238498	0.702562377749217	0			0
M554.3464T16	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M554T959	554.346362686898	959.021498348262		[M-2H+K]- 517.398	184	NA		-0.198558468903695	0.726512739155746	0	0.0947210069887578	0.643458343421565	0			0
M151.0763T13.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			NA		M151T830	151.076329847257	830.107411450272			1224	NA		-0.197469431028148	0.726512739155746	0	-0.177504519374192	0.247186585991974	0			0
M825.9759T0.8	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M826T47	825.975931579004	47.2568487851554	[548][M+1]-		18	39	@M824.9726T0.8|+13C	-0.197389956453298	0.726512739155746	0	0.514207970633416	0.000177706195288549	1			0
M568.268T15.6_6	metabolomics_plasma_c18acqui_neg	LAT	c18acqui			4		M568T936_6	568.267963942563	936.251344255614	[368][M]-	[M+Cl]- 533.294	17	NA		0.195607928990249	0.726512739155746	0	-0.116794962496364	0.551555867911865	0			0
