variableMetadata	set	gene	chromato	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	name	formula	monoisotopic_mass	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	chebi_id	hmdb_id	pubchem_id	inchikey	inchi	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M260.1619T137.21	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M260T137	260.161899623458	137.20591321617			127	NA				NA										-0.63430940799868	0.348943643172963	0	-0.51325963818055	0.0939190637413072	0	1.60992650378128		0
M178.9934T54.57	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M179T55	178.993384505297	54.5655244943165		[M+Na+HCOOH]+ 109.997 [M+Na+HCOOH]+ 109.997	33	61	@M236.9523T53.96|-(NaCl)|@M258.9343T53.8|-2(NaCl)|@M359.0576T53.94|-(C6H10O5)-(H2O)			NA										0.623543353299272	0.348943643172963	0	0.0780191893402957	0.751737988282588	0	2.16406643613422		0
M372.1873T310.12	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M372T310	372.187332871729	310.119544814419			3700	NA				NA										-0.57054068742006	0.348943643172963	0	-0.848494687238123	0.00412370765778287	1	1.29620031612705		0
M470.0203T269.16	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M470T269	470.020302057096	269.157514904906			4319	246	@M377.9723T269.17|+(C3H8O3)			NA										0.56138454802813	0.348943643172963	0	0.641536910402129	0.0205768315035889	1	1.32631673388608		0
M930.4722T447.23_6	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M930T447_6	930.472156960984	447.230027909664			1981	580	@M929.9711T447.3_1|+13Cdb			NA										-0.4848359637089	0.348943643172963	0	-0.608097902051608	0.0119264800358724	1	1.29031479595406		0
M407.0449T63.1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M407T63	407.044880405049	63.097549469716	[654][M]+	[2M+Na]+ 192.027	26	262	@M408.0482T63.06|-13C			NA										0.418896553137017	0.348943643172963	0	0.0998031379114721	0.597683951569843	0	1.92238398949834		0
M556.7978T48.81_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M557T49_1	556.797816941711	48.8075203846434			1530	NA				NA										-0.199311290038175	0.348943643172963	0	0.143580945427722	0.178241769441197	0	2.69657337779454		0
M342.1199T107.65	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M342T108	342.119926286061	107.651664441113	[542][M]+		69	228	@M343.1234T107.62|-13C|@M359.1465T107.99|-(NH3)|-NH3			NA										-0.677810976850711	0.349127343821838	0	-2.10034655189702	2.85912938116294e-06	1	0.653156384165489		0
M918.6853T404.14_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M919T404_1	918.685315009609	404.136356528891	[1417][M]+		4420	NA				NA										-0.472203355581643	0.349127343821838	0	0.107012321920879	0.798974535429821	0	1.73207091012444		0
M263.0278T49.4_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M263T49_2	263.027792832298	49.4044420803315			1349	NA				NA										5.72977119286252	0.357423725113109	0	-3.90490258523772	0.229975625623274	0	1.85510949742265	svm	0
M221.0924T71.28	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M221T71	221.092384591661	71.276817251185	[231][M]+		2860	NA				NA										-1.08364554619321	0.357423725113109	0	0.0228291089442436	0.940885120179344	0	1.77262837215995		0
M265.1561T268.97	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M265T269	265.156057660597	268.97264079691			4297	NA				NA										-1.02671581503314	0.357423725113109	0	-0.344135017172027	0.490147511649105	0	1.47213133128082		0
M221.0932T128.64	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M221T129	221.093174667897	128.635394697128			3225	NA				NA										-0.984021790162178	0.357423725113109	0	0.308076263902684	0.693772825941103	0	1.84717204804829		0
M220.0649T86.95	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M220T87	220.064926697172	86.9500015809162			2856	NA				NA										0.979508441401135	0.357423725113109	0	-1.78242628604136	0.000153383811164954	1	2.16867389724091		0
M827.7596T298.8_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M828T299_1	827.759571841752	298.801713000891			226	551	@M828.2607T299.15_4|-13Cdb|@M828.7617T298.79_2|-13C			NA										0.921117639039396	0.357423725113109	0	-0.175317318880779	0.855875218431774	0	2.19183200015776		0
M190.9936T56.67	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M191T57	190.993551656757	56.6673404829516		[M+H]+ 189.986 [M+H]+ 189.986	33	NA				NA										0.91994072497422	0.357423725113109	0	-0.962863371284328	0.0399592043713203	1	2.34979597372447		0
M584.374T649.46	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M584T649	584.374030204342	649.460345462301			2347	NA				NA										-0.918982388693333	0.357423725113109	0	-0.0990719546729437	0.778654982075751	0	1.98242310495939		0.00861625903893727
M796.1033T422.63_4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M796T423_4	796.103279857168	422.627748137876		[M+H+CF3COOH]+ 661.113	38	NA				NA										-0.830183429419616	0.357423725113109	0	-0.491004476555936	0.233838917851001	0	1.57946454972203		0
M710.0814T299.4_4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M710T299_4	710.081412292492	299.396975656325			9	450	@M621.0713T299.07_1|+(C2H3NO3)			NA										0.82656100529989	0.357423725113109	0	0.00384064725054856	0.910695935550704	0	2.079774785624		0
M709.9381T299.42_3	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M710T299_3	709.938139740506	299.417157663112		[M+K]+ 670.976	9	NA				NA										0.791789186737674	0.357423725113109	0	-0.132717130643513	0.888255630653147	0	2.10194455670588		0
M178.0904T141.88	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M178T142	178.090440934292	141.882106010671		[M+H]+ 177.085	87	NA				NA										0.789462172695494	0.357423725113109	0	-0.963441485360807	0.0154285227478385	1	1.6691553257518		0
M134.0643T172.4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M134T172	134.064253601994	172.395159450193			3043	NA				NA										0.748417759040509	0.357423725113109	0	-0.359365544985627	0.45303649896234	0	1.9275118506887		0
M181.0616T244.01	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M181T244	181.061648752953	244.01264658081			3315	NA				NA										0.733580127115351	0.357423725113109	0	-0.44875158339357	0.29962477063896	0	2.01583741156175		0
M480.3466T731.84	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M480T732	480.346623448699	731.844382542101			261	NA				NA										-0.716032848194374	0.357423725113109	0	-0.695333099458951	0.0637874318107415	0	1.33260336838634		0
M343.09T62.31	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M343T62	343.090011152005	62.3100097246916	[541][M+1]+		26	NA				NA										0.689291204796765	0.357423725113109	0	0.332862704618901	0.342135633100305	0	1.62745780716294		0
M999.1185T424.35_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M999T424_1	999.11850883107	424.349392185327			38	NA				NA										-0.628936351166665	0.357423725113109	0	-0.525705137155972	0.104532173452623	0	1.64321439534769		0
M777.3157T424.26_3	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M777T424_3	777.315738705035	424.259278436999	[1291][M]+	[M+K]+ 738.35 [M+Na]+ 754.329 [M+H]+ 776.312	38	NA				NA										-0.61378696988489	0.357423725113109	0	-0.542345546811442	0.085305255327717	0	1.54586464988751		0
M874.354T424.34_3	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M874T424_3	874.354046172155	424.338339034044		[M+K+CF3COOH]+ 701.408	38	NA				NA										-0.607845151359607	0.357423725113109	0	-0.444879751133607	0.143875920370398	0	1.56460232851583		0
M174.0592T252.64	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M174T253	174.059219881829	252.643959660563	[135][M]+		2496	NA				NA										0.604373764206889	0.357423725113109	0	-0.162402663043778	0.755325828022681	0	2.25393070469865		0
M998.9755T424.66_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M999T425_2	998.975518724188	424.66043741023	[1451][M]+		38	NA				NA										-0.590109298711283	0.357423725113109	0	-0.442514762964521	0.131366885474965	0	1.58603658450115		0
M254.9947T269.17	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M255T269	254.994653292403	269.170617321103			4296	133	@M272.0213T269.15|-(NH3)|-NH3|@M276.9768T269.04|-Na			NA										0.571329708301713	0.357423725113109	0	0.548555805951937	0.0621774673990971	0	1.53061229146882		0
M783.8575T342.28_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M784T342_1	783.857468612928	342.283652784672			88	538	@M784.3591T342.22_2|-13Cdb|@M784.8603T342.1|-13C			NA										-0.571191907928684	0.357423725113109	0	-0.347763163588814	0.214845504458971	0	1.21449531738459		0
M142.0867T61.18	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M142T61	142.086683583886	61.1804829970991			26	NA				NA										0.542604729384662	0.357423725113109	0	1.79977565256006	2.02366276991659e-06	1	0.326911489036576		0
M845.6104T447.36_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M846T447_2	845.610368618896	447.362311251257			1965	NA				NA										-0.506544264027792	0.357423725113109	0	-0.802149085262059	0.00443570984796129	1	0.95403869066898		0
M225.9295T661.7	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M226T662	225.929548653856	661.701759107206			3	NA				NA										-0.505005384045749	0.357423725113109	0	0.0798624320051768	0.89913762333531	0	1.43229222911956		0
M930.0718T447.34_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M930T447_2	930.071777825574	447.340771676862	[1422][M]2+		1977	581	@M930.5725T447.33_1|-13Cdb			NA										-0.491385855203376	0.357423725113109	0	-0.617741856077515	0.014227396966189	1	1.22454181857015		0
M930.2719T447.26_4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M930T447_4	930.271923853193	447.264655008249	[1424][M]2+		1979	583	@M930.7729T447.37_3|-13Cdb			NA										-0.487591677100426	0.357423725113109	0	-0.626528325404283	0.0126874806573434	1	1.32777825199439		0
M930.3723T447.26_5	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M930T447_5	930.372291557798	447.264125099143	[1425][M]2+		1980	579	@M929.8723T447.57|+13Cdb|@M930.8737T447.32_4|-13Cdb			NA										-0.472893018117858	0.357423725113109	0	-0.608117214268667	0.0158932872199528	1	1.21242349115263		0
M482.769T392.5_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M483T392_1	482.768996069116	392.496522138655			641	324	@M483.2706T392.5_2|-13Cdb|@M483.7721T392.35|-13C			NA										-0.459411476684878	0.357423725113109	0	-0.296345041264543	0.208931927931763	0	1.59122412097478		0
M235.0405T187.4_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M235T187_1	235.040501250143	187.400307932474			4030	NA				NA										0.455923592943542	0.357423725113109	0	-1.5207826746345	4.84683297086835e-10	1	1.51804044987406		0
M193.0699T284.85	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M193T285	193.069942371017	284.851224276372			101	NA				NA										0.432925182197515	0.357423725113109	0	0.871234245624535	0.000367176073589537	1	0.872500324309529		0
M919.0188T404.23_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M919T404_2	919.018812478434	404.231116711062			112	NA				NA										-0.431090083315032	0.357423725113109	0	0.121823889800408	0.742253976983661	0	1.61797264195405		0
M288.1198T67.18	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M288T67	288.119812833158	67.1801031184194			18	NA				NA										-0.414857301126437	0.357423725113109	0	0.0917739785332206	0.815161588677577	0	1.74199661651526		0
M269.0909T373.4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M269T373	269.090943374156	373.400077201686	[361][M]+		79	151	@M270.0943T373.16|-13C			NA										0.411245253073702	0.357423725113109	0	0.219811400913873	0.282772622002557	0	2.16550226188736		0
M554.2782T311.82	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M554T312	554.278186658041	311.82103633965	[962][M]2+		3743	NA				NA										-0.362974230126245	0.357423725113109	0	-0.0352872045841206	0.797595642453113	0	1.58647268360661		0
M322.0782T64.56	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M322T65	322.078158399201	64.5641979286457		[M+Na]+ 299.096	124	NA				NA										0.335290129476876	0.357423725113109	0	0.00748346728986427	0.88930369047005	0	2.29369684484191		0
M542.1886T66.78	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M542T67	542.188641458414	66.7820846147011			18	NA				NA										0.306047258172768	0.357423725113109	0	-0.256692742735607	0.127142185736552	0	2.17325556046614		0
M263.1403T309.9	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M263T310	263.140252535857	309.898080108651			3720	NA				NA										-0.274435026198322	0.357423725113109	0	-1.26750607440731	2.24806599378169e-08	1	0.047821315058425		0
M327.8865T340.62_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M328T341_2	327.886501764049	340.617841813342		[M+H]+ 326.874	88	NA				NA										-0.262151183753399	0.357423725113109	0	-0.869610636797557	2.64747177097679e-06	1	0.688283553037391		0
M621.6977T299.19_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M622T299_2	621.697655356749	299.186134821909	[1090][M+1]2+		9	NA				NA										0.968144775315592	0.358751251905156	0	-0.116442831700736	0.943624801571101	0	1.98622299910357		0
M699.4848T424.94	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M699T425	699.484836460397	424.943002395107		[M+H]+ 698.475	38	NA				NA										-0.742991296325247	0.358751251905156	0	-0.637914156091979	0.103314356470193	0	1.44052257933618		0
M602.0403T404.5_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M602T405_1	602.040332803735	404.504840123672			112	NA				NA										0.649173295152826	0.358751251905156	0	-0.924197935804342	0.00440608940525938	1	2.09462919399186		0
M466.33T707.96	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M466T708	466.330023379742	707.956107979468			2352	NA				NA										-0.595515267073939	0.358751251905156	0	-0.316182216620071	0.301519533140047	0	1.47052326353931		0
M845.5217T447.45_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M846T447_1	845.521659744526	447.45082133544			1964	NA				NA										-0.583397219009518	0.358751251905156	0	-0.706267018699716	0.025075553782574	1	1.16951431478188		0
M257.1621T251.14	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M257T251	257.162148314539	251.136830198252			2537	NA				NA										-0.553236664028043	0.358751251905156	0	-0.428261245604141	0.138592164039997	0	1.55082523669549		0
M319.1912T454.07	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M319T454	319.191206872315	454.065656703174			4	NA				NA										0.409322949324865	0.358751251905156	0	0.3838316391512	0.0761987385264453	0	1.69213322038498		0
M264.0304T187.45	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M264T187	264.030353284189	187.446922614475			93	NA				NA										0.403182486848106	0.358751251905156	0	-1.47151721024371	1.13509051130879e-10	1	1.45760472979277		0
M734.9788T43.35	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M735T43	734.978759521222	43.3521883348439		[3M+2Na+K-H]2+ 462.018	49	36	@M599.0035T43.35|+2(HCOONa)|@M666.9911T43.35|+(HCOONa)|@M802.9667T43.34|-(HCOONa)			NA										-0.277930184592574	0.358751251905156	0	0.467941651592236	0.000644396345831427	1	1.95887473680185		0
M988.4855T453.91_4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M988T454_4	988.485505034636	453.910620779861		[M+H]+ 987.481	4	NA				NA										-0.560545750280964	0.359850105815317	0	-0.341332650093285	0.244653621300801	0	1.57574341859391		0
M130.0659T371.59	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M130T372	130.06590757406	371.588676256587			79	NA				NA										0.404012396928371	0.359850105815317	0	0.106302844986542	0.595680593371534	0	1.77366420290481		0
M440.4485T65.06	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M440T65	440.448451942606	65.0592953860166			18	NA				NA										-0.85887452960379	0.362511942318748	0	-0.292830402670079	0.502130047809077	0	1.86385695300851		0
M729.247T427.59_4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M729T428_4	729.247034362707	427.592559225747			2140	NA				NA										0.638113403091673	0.362511942318748	0	-1.02966625708561	0.00114269918768361	1	2.04267039751306		0
M206.0856T341.66	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M206T342	206.085608164224	341.661673948321	[203][M]+		3927	NA				NA										2.75490099965305	0.362531032397322	0	-15.8738742084271	2.76629420301297e-17	1	1.17427076019628		0
M466.3316T640.6	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M466T641	466.331571592705	640.602664823677			2227	NA				NA										-0.971317964532846	0.362531032397322	0	-0.0489479726446795	0.861468843563362	0	1.79435269430675		0
M375.7311T362.78	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M376T363	375.731126469233	362.775864894651			4356	NA				NA										-0.647821760063394	0.362531032397322	0	-1.3478604333607	0.000573134838491566	1	0.942884772375773		0
M845.7936T447.32_4	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M846T447_4	845.793632378933	447.321507635459			1967	NA				NA										-0.498378062938485	0.362531032397322	0	-0.638682732528515	0.0203632033244628	1	1.19648789622803		0
M988.708T453.91_2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M989T454_2	988.708045801586	453.908763971732			4	NA				NA										-0.455272664344845	0.362531032397322	0	-0.310719021801029	0.19945585864101	0	1.60056760306765		0
M846.0671T447.38_7	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M846T447_7	846.067083824393	447.383585276825			1970	NA				NA										-0.420432913837615	0.362531032397322	0	-0.667762129120884	0.00532003358119853	1	1.09709683938135		0
M216.103T529.2	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M216T529	216.102964306117	529.20219398511			1625	NA				NA										0.408718458535626	0.362531032397322	0	0.192987380153966	0.365445721732279	0	1.76075771356764		0
M114.0555T65.64	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M114T66	114.055483825619	65.6437869961863			18	NA				NA										0.288514715607334	0.362531032397322	0	-0.365055928105981	0.0134718847786035	1	2.30575026341903		0
M357.0076T403.48	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M357T403	357.007568322661	403.47721539596		[M+Na]+ 334.017	112	NA				NA										0.943898984268595	0.364823801701092	0	0.612027445211867	0.227105989845436	0	1.5256085323913		0
M569.8181T425.2_3	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M570T425_3	569.81809196454	425.197635993954			2095	NA				NA										-0.698152066779382	0.364823801701092	0	-1.12729021329227	0.00525356874714784	1	1.19849528956374		0
M850.1191T427.47_1	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M850T427_1	850.119092450846	427.466037236416			38	521	@M729.1036T427.62_3|+(C3H7O2NS)			NA										0.565296493336652	0.364823801701092	0	-1.28187756496559	8.5684201471977e-06	1	1.87587298805847		0
M109.0325T53.81	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M109T54	109.032546024515	53.8122153418726			33	NA				NA										0.564471410162305	0.364823801701092	0	0.026214168740351	0.86846914375543	0	2.06924424721567		0
M194.0492T125.04	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M194T125	194.049162746684	125.043319927568			3266	NA				NA										0.473752770941825	0.364823801701092	0	0.200075981466256	0.422350536179382	0	1.82754013892205		0
M420.0736T241.37	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M420T241	420.073586463469	241.369860991369			71	NA				NA										0.471082289648567	0.364823801701092	0	0.441519030511573	0.085305255327717	0	1.38374459859926		0
M255.0356T187.42	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M255T187	255.035606534074	187.419343108432			93	NA				NA										0.435780139752646	0.364823801701092	0	-1.56096695173747	3.29875182925139e-10	1	1.50204141311616		0
M304.1516T223.63	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M304T224	304.15155007702	223.633555029322	[473][M]+		4577	NA				NA										-0.433588869823518	0.364823801701092	0	0.125920573522205	0.742253976983661	0	2.05727407118363		0
M202.3939T229.84_14	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M202T230_14	202.393872591154	229.836106488252			8	NA				NA										0.387579518563152	0.364823801701092	0	0.253047548633857	0.222665519444993	0	1.63593741528561		0
M171.482T114.05_24	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M171T114_24	171.481994262253	114.045084016672		[M+Na]+ 148.5	6	NA				NA										0.366496000894966	0.364823801701092	0	0.246218037231328	0.213721519911923	0	1.51466208011999		0
M318.1918T302.16	metabolomics_plasma_c18hyper_pos	LAT	c18hyper	M318T302	318.191837287683	302.157469881899			233	NA				NA										0.357939326408212	0.364823801701092	0	0.565954507906643	0.00602486336036222	1	1.28741454869472		0
