variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M120.0816T358.05	c18hyper			0.334026042871518	0.537034576638703	0	0.778456942165151	0.00651810159743226	1	-0.414265176288334	0.872980625481659	0	1.60992934184388	0.167789158881362	0	0.916777308312057	0.443424348393555	E	E	E	E	E	E								NA			M120T358	120.081555956543	358.053278760545			107	18	@M162.0922T358.1|-(C2H2O)
M190.0873T358.21	c18hyper			0.210737585318157	0.570357169490623	0	0.646055245281508	0.00374784443525095	1	0.276470147910413	0.606062451712207	0	0.707217477246791	0.000321999667407051	1	0.737653226479852	1.39112193281747	E	E	E	E	E	E								NA			M190T358	190.087254170249	358.208196084268		[M+H-H20]+ 207.091	107	18	@M162.0922T358.1|+(CO)
M121.0845T114.03	c18hyper			0.0274510235443586	0.926007473239471	0	0.0376350907288625	0.846369303512968	0	0.0186653653932822	0.966296639269186	0	0.0201584902317791	0.915262062374746	0	0.608891573206347	0.222329282519591	E	E	E	E	E	E								NA			M121T114	121.084460304734	114.031621725783	[53][M+1]+		6	19	@M120.0811T114.05|+13C|@M167.0898T114.07_6|-(HCOOH)|-(H2O-CO)
M166.0866T114.06_8	c18hyper	L-Phenylalanine;Phenylalanine	CHEBI:17295	0.0337245472458498	0.895550212092966	0	0.0336387195609369	0.843032951113492	0	0.026228436479613	0.944752600401476	0	-0.000243348539278543	0.994573776534498	0	0.692108522775184	0.29569290698672	E	E	E	E	E	E	C00079	Amino acid metabolism	Phenylalanine metabolism|Phenylalanine, Tyrosine and Tryptophan biosynthesis	Phenylalanine	HMDB00159	CID6140	C9H11NO2	165.07898	COLNVLDHVKWLRT-QMMMGPOBSA-N	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1	M166T114_8	166.086630723806	114.064852814742	[123][M]+	[M+K]+ 127.132 [M+H+NH3]+ 148.054	6	19	@M120.0811T114.05|+(HCOOH)|+(H2O-CO)|@M131.0495T114.05_1|+(H2O)+(NH3)|@M149.06T114.05|+(NH3)|+NH3|@M167.0898T114.07_6|-13C
M121.0725T49.96	c18hyper			-0.0366195951621648	0.856409557778395	0	-0.355684748591312	0.0422472416289013	1	0.0170398959526032	0.966296639269186	0	-0.183731913262729	0.344371404512954	0	0.227100882902182	0.22402044596049	E	E	E	E	E	E								NA			M121T50	121.07252955985	49.9639627147923	[54][M]+		1197	20	@M122.0759T50.12|-13C|@M123.0768T50.04|-18O|-13C2
M121.975T47.9	c18hyper			0.0183805988324579	0.956757531908302	0	-0.075273241781094	0.532955028916935	0	-0.0113861477799624	0.974035549838269	0	-0.0316299946887604	0.817167869214361	0	0.385788746861501	0.265374933780754	E	E	E	E	E	E								NA			M122T48	121.974976775502	47.9003809759464			1198	21	@M123.972T47.9|-34S|-41K|-37Cl
M123.0558T58.58	c18hyper	Nicotinamide;Niacinamide;Vitamin PP;Vitamin B3	CHEBI:17154	0.105048988326335	0.809332942499757	0	0.10736333511452	0.706906968477556	0	0.115922846302475	0.784616402255231	0	0.133205701079937	0.491665342102439	0	0.395523368219233	1.41552650801078	E	E	E	E	E	E	C00153	Metabolism of cofactors and vitamins	Nicotinate and Nicotinamide metabolism	NAD+	HMDB01406	CID936	C6H6N2O	122.04801	DFPAKSUCGFBDDF-UHFFFAOYSA-N	InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)	M123T59	123.055842007181	58.579722063129	[57][M]+		53	22	@M124.0592T58.58|-13C
M126.0666T198.93	c18hyper			0.0117284194748422	0.979622304215446	0	-0.0943352262070292	0.396678532373911	0	0.0147396949083856	0.961528288790207	0	-0.024840688798907	0.848585288837396	0	0.156968492223378	0.237257741228904	E	E	E	E	E	E								NA			M126T199	126.066617346401	198.927636779605		[M+2H-H20]2+ 268.124	13	23	@M127.0744T199.01|-13C|@M128.0822T199.1_2|-(H2)|@M144.0769T198.79_5|-(H2O)
M127.0507T111.44	c18hyper	Thymine	CHEBI:17821	0.15250378801321	0.637529960417546	0	0.298949403286372	0.129882326052732	0	0.281291499906647	0.370875022691805	0	0.169637801417114	0.407505263969297	0	0.750568068264794	1.63721739730921	E	E	E	E	E	E	C00178	Nucleotide metabolism	Pyrimidine metabolism	Thymidine	HMDB00262	CID1135	C5H6N2O2	126.04293	RWQNBRDOKXIBIV-UHFFFAOYSA-N	InChI=1S/C5H6N2O2/c1-3-2-6-5(9)7-4(3)8/h2H,1H3,(H2,6,7,8,9)	M127T111	127.050725112518	111.444787522299		[M+Na+NH3]+ 87.033	6	24	@M243.0982T111.48|-(C5H8O3)
M129.0189T63.2_1	c18hyper			0.272214947920542	0.48837400174022	0	0.0743293035445518	0.660081087115998	0	-0.0717678671828033	0.890247670535637	0	-0.0555883545747236	0.824744958771135	0	1.89757277768647	0.489225757672601	E	E	E	E	E	E								NA			M129T63_1	129.018874703301	63.1950428439327		[2M+3H]3+ 192.027	26	25	@M147.0294T63.16_1|-(H2O)|@M175.0244T63.07|-(HCOOH)|-(H2O-CO)|@M193.035T63.11|-(H2O)-(HCOOH)
M147.0294T63.16_1	c18hyper			0.226636879173753	0.539924588993838	0	0.0785221553157989	0.666881376896384	0	-0.0979359959738808	0.835608244227979	0	-0.0879430957491927	0.702744460477922	0	1.61687251565714	0.772947471141939	E	E	E	E	E	E								NA			M147T63_1	147.029441538402	63.1630348654508		[M+H-HCOOH]+ 192.027	26	25	@M129.0189T63.2_1|+(H2O)|@M175.0244T63.07|-(CO)|@M193.035T63.11|-(HCOOH)|-(H2O-CO)
M175.0244T63.07	c18hyper			0.267023335663072	0.47961325151443	0	0.0398088498448637	0.776706677171852	0	-0.0534040305501478	0.916535707333964	0	-0.0992403761566472	0.621160326939256	0	2.10893842976227	0.407840679219871	E	E	E	E	E	E								NA			M175T63	175.024406749524	63.0725530759421	[136][M]+	[M+H-H20]+ 192.027	26	25	@M129.0189T63.2_1|+(HCOOH)|+(H2O-CO)|@M147.0294T63.16_1|+(CO)|@M176.0277T63.25|-13C|@M193.035T63.11|-(H2O)
M176.0277T63.25	c18hyper			0.255586701173605	0.515165928965415	0	0.0589816453147218	0.743734392140705	0	-0.0411151836575741	0.951479881141559	0	-0.0621513484933054	0.814017989268958	0	1.7646881446428	0.214628564686856	E	E	E	E	E	E								NA			M176T63	176.027732128274	63.2521634532112	[136][M+1]+		26	25	@M175.0244T63.07|+13C
M194.0384T63.11	c18hyper			0.246992071578507	0.515165928965415	0	0.039000270116798	0.807562476858185	0	-0.0996769617795632	0.842754673179548	0	-0.133517550286435	0.539339488307132	0	1.78725242402068	0.773542189769456	E	E	E	E	E	E								NA			M194T63	194.038400282004	63.1094577778671	[174][M+1]+		26	25	@M193.035T63.11|+13C
M215.017T62.99	c18hyper			0.233935880358782	0.511628162493737	0	-0.0604714141303795	0.834359379353509	0	-0.0486718337117331	0.922268282789335	0	-0.138052927023143	0.429669301672153	0	2.00045131583691	0.444819855451719	E	E	E	E	E	E								NA			M215T63	215.016992060666	62.9923561087437	[220][M]+	[M+Na]+ 192.027	26	25	@M193.035T63.11|+Na|@M216.0203T63|-13C|@M217.0211T62.94|-18O|-13C2
M130.0505T65.44	c18hyper	L-Pyroglutamic acid;L-5-Oxoproline;5-Oxo-L-proline|D-Pyroglutamic acid;5-oxo-D-proline	CHEBI:18183|CHEBI:16924	0.0896795790277238	0.796347791232826	0	-0.0302641727026298	0.922316844773503	0	-0.135806003406852	0.734994590131523	0	-0.242625942691575	0.103963157452319	0	1.02630676259203	1.24953512440616	E	E	E	E	E	E	C01879|C02237	Metabolism of other amino acids	D-Glutamine and D-glutamate metabolism|Glutathione metabolism	D-Glutamate|L-Cysteine	HMDB00267	CID7405|CID439685	C5H7NO3	129.0426	ODHCTXKNWHHXJC-VKHMYHEASA-N|ODHCTXKNWHHXJC-GSVOUGTGSA-N	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1|InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m1/s1	M130T65	130.050505178278	65.4441797959106	[61][M]+	[M+H]+ 129.043	18	26	@M131.0538T65.41|-13C|@M132.0546T65.32|-18O|-13C2
M189.0744T229.82	c18hyper			-0.00258282762515094	0.962014120566419	0	0.269175691776542	0.0684280417688221	0	-0.053323889304405	0.877643322596356	0	0.261752669204281	0.0880212418691381	0	0.0834984420451014	0.373725059629563	E	E	E	E	E	E								NA			M189T230	189.074421951636	229.815321473535	[160][M+1]+		8	27	@M130.0656T229.91|+(CH3COO.)|@M188.0711T229.82|+13C|@M206.1008T229.84_3|-(NH3)|-NH3
M204.0902T229.84_11	c18hyper			-0.0263582262861348	0.995729873693921	0	0.321709755004214	0.104412910807922	0	-0.0657012597141176	0.891338812221245	0	0.322054368203158	0.124938605309118	0	0.0388262619200732	0.344564156512211	E	E	E	E	E	E								NA			M204T230_11	204.090200443802	229.840426159231	[197][M]2+	[M+H+Na]2+ 384.182	8	27	@M205.0977T229.84_4|-13C|@M206.1008T229.84_3|-13C2|@M207.1043T229.83_12|-13C3|@M221.0924T229.84|-(OH.)
M205.0977T229.84_4	c18hyper	Tryptophan|L-Tryptophan	CHEBI:27897|CHEBI:16828	0.00411104980166144	0.944624520397225	0	0.25475381222995	0.0717980258301808	0	-0.0479358385951549	0.890836568536704	0	0.248975991773982	0.0980371178007804	0	0.09363827734584	0.384543994075244	E	E	E	E	E	E	C00806|C00078	Amino acid metabolism	Tryptophan metabolism	Tryptophan	HMDB30396|HMDB00929	CID1148|CID6305	C11H12N2O2	204.0899	QIVBCDIJIAJPQS-UHFFFAOYSA-N|QIVBCDIJIAJPQS-VIFPVBQESA-N	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)|InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1	M205T230_4	205.097700050637	229.840763896443	[201][M]+	[M+H]+ 204.09	8	27	@M130.0656T229.91|+(C2H5NO2)|@M159.0921T229.87|+(HCOOH)|+(H2O-CO)|@M188.0711T229.82|+(NH3)|+NH3|@M204.0902T229.84_11|+13C|@M206.1008T229.84_3|-13C|@M207.1043T229.83_12|-18O|-13C2|@M208.104T230.27_7|-13C3|-13C-18O
M221.0924T229.84	c18hyper			-0.0168249890338714	0.998062365212894	0	0.213871936819395	0.127935863930779	0	-0.0573652699431371	0.864287782901219	0	0.205900232023662	0.17022192290272	0	0.113404258342223	0.542793243081475	E	E	E	E	E	E								NA			M221T230	221.092382486067	229.835350679528			8	27	@M130.0656T229.91|+(C2H5NO3)|@M159.0921T229.87|+(H2O)+(CO2)|@M204.0902T229.84_11|+(OH.)
M189.079T443.71	c18hyper			0.650947477927421	0.464929409148552	0	-0.240770043920971	0.661198433909728	0	-0.00966093912926169	0.994639023408185	0	-0.413276911779068	0.31177475494785	0	1.96589114052208	0.0718388056199697	E	E	E	E	E	E								NA			M189T444	189.07897776112	443.710043413816			1874	28	@M190.0869T444.83|-13C|@M191.0902T444.77|-13C2|-(H2)
M190.0869T444.83	c18hyper	Indole-3-propionic acid;3-Indolepropionic acid|Methyl indole-3-acetate;Indole-3-acetic acid methyl ester;Methyl (indol-3-yl)acetate	CHEBI:43580|CHEBI:72782	0.571016251782648	0.48837400174022	0	-0.225825852551171	0.658598257407777	0	-0.0404008791965218	0.977708150753506	0	-0.289947824434261	0.479984143424287	0	1.86541986776168	0.0872234159224561	E	E	E	E	E	E	C20635	Amino acid metabolism	Tryptophan metabolism	Indole	HMDB02302|HMDB29738	CID3744|CID74706	C11H11NO2	189.079	GOLXRNDWAUTYKT-UHFFFAOYSA-N|KTHADMDGDNYQRX-UHFFFAOYSA-N	InChI=1S/C11H11NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6H2,(H,13,14)|InChI=1S/C11H11NO2/c1-14-11(13)6-8-7-12-10-5-3-2-4-9(8)10/h2-5,7,12H,6H2,1H3	M190T445	190.086895942449	444.825369428226	[167][M]+		1875	28	@M130.0657T444.46|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M172.0763T444.45|+(H2O)|@M189.079T443.71|+13C|@M191.0902T444.77|-13C
M132.0532T387.55	c18hyper			0.17517501679316	0.999318089349542	0	-2.61386437752311	0.354584432628702	0	-1.34421233403167	0.861726755498822	0	-1.29669224481216	0.721987185346715	0	0.150282312288387	0.636743012140039	E	E	E	E	E	B								NA			M132T388	132.053199135004	387.547696383732	[64][M+1]+		510	29	@M131.0499T387.55|+13C
M206.0821T387.66	c18hyper	N-Cinnamoylglycine;Cinnamoylglycine|5-Methoxyindoleacetic acid|Indolelactic acid;Indole-3-lactic acid	CHEBI:68616|CHEBI:24813	1.70755205485641	0.709714869721449	0	-2.24930494426909	0.370744699959497	0	-0.939730211037887	0.922158762866903	0	-2.34699648263974	0.498036921131762	0	1.10665898511673	0.351128509760415	E	E	C	E	E	E	C05660|C02043	Amino acid metabolism|Lipid metabolism	Tryptophan metabolism|Fatty acids	Hydroxytryptophan|Tryptamine|Acylglycine	HMDB11621|HMDB04096|HMDB00671	CID709625|CID18986|CID92904	C11H11NO3	205.0739	YAADMLWHGMUGQL-VOTSOKGWSA-N|COCNDHOPIHDTHK-UHFFFAOYSA-N|XGILAAMKEQUXLS-UHFFFAOYSA-N	InChI=1S/C11H11NO3/c13-10(12-8-11(14)15)7-6-9-4-2-1-3-5-9/h1-7H,8H2,(H,12,13)(H,14,15)/b7-6+|InChI=1S/C11H11NO3/c1-15-8-2-3-10-9(5-8)7(6-12-10)4-11(13)14/h2-3,5-6,12H,4H2,1H3,(H,13,14)|InChI=1S/C11H11NO3/c13-10(11(14)15)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,10,12-13H,5H2,(H,14,15)	M206T388	206.082129852331	387.661591612689			537	29	@M131.0499T387.55|+(C2H5NO2)
M132.0451T326.65	c18hyper			0.258658901905243	0.515165928965415	0	0.840173818076945	0.000163848721983257	1	-0.0536338472118878	0.895281879570062	0	1.13208467906421	2.52629194099801e-05	1	0.596083677980467	0.11036979826503	E	E	E	E	E	E								NA			M132T327	132.045082198566	326.653186061328		[M+K]+ 93.0858	28	30	@M133.0529T326.65|-13C|@M150.0557T326.9|-(H2O)|@M266.1019T327.41_2|-(C5H10O4)
M134.0607T326.57	c18hyper	5-Hydroxyindole		0.587189367365792	0.537034576638703	0	1.60184884514297	0.00184220708148581	1	0.283499081854604	0.883862615888351	0	1.81454616012179	0.000566385996987075	1	0.621799997489277	0.794056626434357	E	E	E	E	E	E		Amino acid metabolism	Tryptophan metabolism	Indole	HMDB59805	CID16504	C8H7NO	133.05276	LMIQERWZRIFWNZ-UHFFFAOYSA-N	InChI=1S/C8H7NO/c10-7-1-2-8-6(5-7)3-4-9-8/h1-5,9-10H	M134T327	134.060732075025	326.569298924081			28	30	@M133.0529T326.65|+13C|@M266.1019T327.41_2|-(C5H8O4)
M150.0557T326.9	c18hyper			0.202203303489638	0.580489157114159	0	0.772360045058235	0.000979238988947624	1	-0.121548518247872	0.820216211439172	0	1.06190642948365	0.000175018770813825	1	0.423133438919988	0.116697500324307	E	E	E	E	E	E								NA			M150T327	150.055688534834	326.895003862076			1040	30	@M132.0451T326.65|+(H2O)|@M133.0529T326.65|+(OH.)
M249.1035T326.23	c18hyper			1.18275735599174	0.509684836320386	0	3.97823731676839	5.92469683617922e-05	1	-0.216426354443103	0.93121872018978	0	5.4118588962288	0.000402904981094665	1	0.575686867995447	0.00437948113080002	E	E	E	E	E	E								NA			M249T326	249.103458806273	326.225685491784	[295][M+2]+		1068	30	@M247.0878T326.51|+(H2)|@M266.1019T327.41_2|-(OH.)
M264.0906T326.07	c18hyper			1.52487189817975	0.507563735538571	0	3.56823706562621	0.00174419538910326	1	-0.430877679229033	0.89198556871533	0	5.66271166596799	0.000662496719410412	1	0.775284831905727	0.144661266203058	E	E	C	E	E	E								NA			M264T326	264.090586231237	326.070126149287			1073	30	@M247.0878T326.51|+(OH.)|@M265.0984T326.69|-13C|@M266.1019T327.41_2|-13C2|-(H2)
M265.0984T326.69	c18hyper			0.614776887499158	0.48837400174022	0	2.11729977750882	1.49843747244342e-05	1	0.125448193627523	0.987357591999115	0	2.61430748186372	2.0053919293663e-05	1	0.523517136970706	0.374253893464447	E	E	E	E	E	E								NA			M265T327	265.09836663251	326.692014920804	[344][M]+		1074	30	@M133.0529T326.65|+(C5H8O4)|@M247.0878T326.51|+(H2O)|@M264.0906T326.07|+13C|@M266.1019T327.41_2|-13C
M132.0452T262.73	c18hyper			-1.13175751822783	0.675006184416245	0	-0.736271106310399	0.657882665379637	0	-1.00497831191147	0.811003882460048	0	1.27474532150233	0.511640056191003	0	0.830348766156192	0.436448569129618	E	E	E	E	E	E								NA			M132T263	132.045195612204	262.725496910932		[M+H-H20]+ 149.05	4373	31	@M150.056T261.97|-(H2O)
M133.0978T41.97	c18hyper	Ornithine;L-Ornithine	CHEBI:15729	-0.0676433308457192	0.847649241567748	0	-0.0100131413573621	0.957297624113926	0	0.195022870519828	0.679028500230393	0	0.0422371965454609	0.884147599289142	0	0.0935647218901892	1.83698224403939	E	E	E	E	E	E	C00077	Amino acid metabolism|Metabolism of other amino acids	Aginine and Proline metabolism|Aginine biosynthesis|Glutathione metabolism	L-Proline|Urea cylcle|Spermidine	HMDB00214	CID6262	C5H12N2O2	132.08988	AHLPHDHHMVZTML-BYPYZUCNSA-N	InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/t4-/m0/s1	M133T42	133.097765701688	41.9738967950525	[72][M]+	[M+H]+ 132.094	49	32	@M155.0797T43.82|-Na|@M177.0617T43.82_2|-2Na
M245.0494T43.38	c18hyper			-0.106655737896626	0.773844374427686	0	-0.00534476738965139	0.964309519765395	0	0.1653937474244	0.733412420431907	0	0.0778130050703894	0.751177451272871	0	0.342716558984975	1.63360567827921	E	E	E	E	E	E								NA			M245T43	245.049359650845	43.3770925274995			49	32	@M177.0617T43.82_2|+(HCOONa)|@M381.0248T43.37|-2(HCOONa)
M381.0248T43.37	c18hyper			-0.089360092586519	0.819322256419506	0	-0.00461762704325608	0.971882913312173	0	0.2064008895554	0.688632314033952	0	0.0845326400301136	0.751112419001973	0	0.301661294957513	1.7295575607375	E	E	E	E	E	E								NA			M381T43	381.024785553686	43.3701285827015			49	32	@M245.0494T43.38|+2(HCOONa)|@M517.0001T43.36|-2(HCOONa)
M517.0001T43.36	c18hyper			-0.119550134312703	0.736021736848349	0	-0.112848232640543	0.600199189473575	0	0.103966582082558	0.808615348718992	0	0.0407479249714626	0.873000792214305	0	0.358598679714817	1.25887472739851	E	E	E	E	E	E								NA			M517T43	517.000115508016	43.3621358183135		[M+H-CO]+ 543.987 [M+H-CO]+ 543.987	49	32	@M381.0248T43.37|+2(HCOONa)|@M652.9751T43.3|-2(HCOONa)
M652.9751T43.3	c18hyper			-0.0752705472317796	0.847649241567748	0	0.00526243328453546	0.999449238861998	0	0.140786190147455	0.775221984422907	0	0.106878464667739	0.636221435699437	0	0.175352084664093	1.53726752936913	E	E	E	E	E	E								NA			M653T43	652.9750874713	43.2988609873782		[M+Na]+ 629.986 [M+Na]+ 629.986	49	32	@M517.0001T43.36|+2(HCOONa)
M182.0818T67.33_2	c18hyper	L-Tyrosine;Tyrosine|3-Amino-3-(4-hydroxyphenyl)propanoic;β-Tyrosine|DL-3-Phenylserine;β-Hydroxy-phenylalanine	CHEBI:17895|CHEBI:16939	0.0899008972063235	0.776724084208906	0	0.206321796525273	0.292065020878287	0	0.101963375217505	0.850488961830296	0	0.236946350129639	0.254726890795875	0	0.817519713168389	0.732310577081553	E	E	E	E	E	E	C00082|C04368	Amino acid metabolism	Phenylalanine metabolism|Phenylalanine, Tyrosine and Tryptophan biosynthesis|Tyrosine metabolism	Phenylalanine|Others|Tyrosine	HMDB00158|HMDB03831|HMDB02184	CID6057|CID440311|CID94134	C9H11NO3	181.0739	OUYCCCASQSFEME-QMMMGPOBSA-N|JYPHNHPXFNEZBR-UHFFFAOYSA-N|VHVGNTVUSQUXPS-UHFFFAOYSA-N	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1|InChI=1S/C9H11NO3/c10-8(5-9(12)13)6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)|InChI=1S/C9H11NO3/c10-7(9(12)13)8(11)6-4-2-1-3-5-6/h1-5,7-8,11H,10H2,(H,12,13)	M182T67_2	182.081831223757	67.3319007604774	[147][M]+	[M+H]+ 181.076	18	33	@M136.0761T67.27|+(HCOOH)|+(H2O-CO)|@M147.0444T67.03|+(H2O)+(NH3)|@M165.0551T67.27|+(NH3)|+NH3|@M183.085T67.32_2|-13C|@M364.1596T67.24|-(C6H14O6)
M363.1561T67.27	c18hyper			0.113979515888783	0.801789539828618	0	0.374571743796185	0.209991292729657	0	0.154525456612713	0.859840763316439	0	0.498028835432919	0.094528104068607	0	0.559597791603106	0.665735173046782	E	E	E	E	E	E								NA			M363T67	363.156074459204	67.2679806310546	[571][M]+	[2M+H]+ 181.076	18	33	@M364.1596T67.24|-13C
M137.0272T61.51	c18hyper			0.0516647070652443	0.982982890849038	0	-0.930603411840778	0.0105003498106573	1	-0.186278874713869	0.883862615888351	0	-1.15586814066625	0.000910825432355444	1	0.513245373498231	0.585221720580909	E	E	E	E	E	E								NA			M137T62	137.027232328401	61.5071080149616		[2M+3H]3+ 204.023	26	34	@M159.0089T60.78|-Na
M138.907T47.83	c18hyper			0.0368880420240423	0.930028724184316	0	-0.116508023342565	0.512248964993173	0	-0.011284024920478	0.987357591999115	0	-0.152065048141303	0.282027474688085	0	0.534341969636604	0.266788955554787	E	E	E	E	E	E								NA			M139T48	138.907044010411	47.8342479132309			1212	35	@M140.9041T47.75_1|-34S|-41K|-37Cl|@M142.9011T47.86|-44Ca|@M179.9337T47.61|-(CH3CN)|-(C2H3N)|@M196.8659T48.1|-(NaCl)
M140.9041T47.75_1	c18hyper			0.0551695754248414	0.873891150031531	0	-0.10473607357541	0.576686933149922	0	-0.00694171333782023	0.997356637665772	0	-0.14825138903068	0.305576470877818	0	0.634255782917555	0.258159023698907	E	E	E	E	E	E								NA			M141T48_1	140.904053311784	47.7461376522001			1214	35	@M138.907T47.83|+34S|+41K|+37Cl|@M142.9011T47.86|-34S|-41K|-37Cl|@M181.9307T47.62|-(CH3CN)|-(C2H3N)|@M198.863T48.1|-(NaCl)
M142.9011T47.86	c18hyper			0.0589806982838574	0.872843252840286	0	-0.113072205147322	0.567605858982269	0	0.0187904713834151	0.95258610457116	0	-0.176231789191728	0.201624969116554	0	0.605680008247849	0.0251961969897773	E	E	E	E	E	E								NA			M143T48	142.901146501706	47.860629835072			1218	35	@M138.907T47.83|+44Ca|@M140.9041T47.75_1|+34S|+41K|+37Cl|@M200.8601T48.11|-(NaCl)
M150.933T46.59	c18hyper			0.00365847077020476	0.970334437891264	0	-0.181018032586369	0.141711099024989	0	-0.0485487278020251	0.859904703204184	0	-0.152560608568091	0.108382496700306	0	0.373620994670764	0.915579984523671	E	E	E	E	E	E								NA			M151T47	150.93295817185	46.5913841946814			49	35	@M148.9359T46.63|+34S|+41K|+37Cl|@M208.8918T47.05|-(NaCl)
M179.9337T47.61	c18hyper			0.0354135451326947	0.938784922318503	0	-0.13317693940995	0.441251253422501	0	-0.0119866122906593	0.984356730795241	0	-0.145389621918632	0.319944465087205	0	0.394918617204233	0.354167074033306	E	E	E	E	E	E								NA			M180T48	179.933684667082	47.6083196984464			1257	35	@M138.907T47.83|+(CH3CN)|+(C2H3N)|@M181.9307T47.62|-34S|-41K|-37Cl
M181.9307T47.62	c18hyper			0.0443036079146495	0.909248304312252	0	-0.120117680144343	0.496554710404329	0	-0.0157743869019562	0.978608735901835	0	-0.136095155328615	0.385705839620305	0	0.454204778935921	0.415614323564263	E	E	E	E	E	E								NA			M182T48	181.930695671299	47.616659239108			1260	35	@M140.9041T47.75_1|+(CH3CN)|+(C2H3N)|@M179.9337T47.61|+34S|+41K|+37Cl
M196.8659T48.1	c18hyper			0.00417953099625379	0.999318089349542	0	-0.0621381667688787	0.724259114343926	0	-0.026002528977056	0.953541759611043	0	-0.0829954655908551	0.553628901311648	0	0.10872713635673	0.497861469771769	E	E	E	E	E	E								NA			M197T48	196.865924430035	48.0994235395445			1275	35	@M138.907T47.83|+(NaCl)|@M198.863T48.1|-34S|-41K|-37Cl|@M200.8601T48.11|-44Ca|@M254.8247T48.34|-(NaCl)|@M264.8535T46.92|-(HCOONa)
M198.863T48.1	c18hyper			0.0354301803235124	0.919926857816346	0	-0.0721064307220125	0.686713443411295	0	-0.0117056634908224	0.980479741165984	0	-0.0912832089913316	0.504500233744624	0	0.424274293173831	0.356553781711808	E	E	E	E	E	E								NA			M199T48	198.86299585742	48.0994235395445			1278	35	@M140.9041T47.75_1|+(NaCl)|@M196.8659T48.1|+34S|+41K|+37Cl|@M200.8601T48.11|-34S|-41K|-37Cl|@M256.8217T48.32|-(NaCl)|@M266.8507T46.88|-(HCOONa)
M200.8601T48.11	c18hyper			0.0126878518654223	0.977961680705034	0	-0.0648269089341511	0.709071104048043	0	-0.0323133076976951	0.935586266498428	0	-0.0743456365186574	0.594056020611336	0	0.195987199465003	0.599900364727604	E	E	E	E	E	E								NA			M201T48	200.86005730192	48.1061667021629			1279	35	@M142.9011T47.86|+(NaCl)|@M196.8659T48.1|+44Ca|@M198.863T48.1|+34S|+41K|+37Cl|@M258.8187T48.3_1|-(NaCl)
M206.8948T47.04	c18hyper			0.000383071138916335	0.966089791996329	0	-0.161757307567893	0.202560810488663	0	-0.0544996510157425	0.81797492519963	0	-0.0881701374718986	0.390877662444231	0	0.276184097449661	1.2355718183853	E	E	E	E	E	E								NA			M207T47	206.894752859168	47.0369311493733			1284	35	@M148.9359T46.63|+(NaCl)|@M208.8918T47.05|-34S|-41K|-37Cl|@M210.8888T46.95|-44Ca|@M264.8535T46.92|-(NaCl)|@M274.8825T46.31|-(HCOONa)
