variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M461.8857T993.69_1	hilic			0.333326334455247	0.0129629471734098	1	-0.00959284169187669	0.959226570227792	0	0.154628326046133	0.684664715989659	0	0.139560834075695	0.58404900538548	0	1.6461736283669	0.743744102377909	E	E	E	E	E	E								NA			M462T994_1	461.885703629308	993.68829580351	[583][M]2-		14	4	@M399.8847T993.91|+(H2O)+(CO2)|@M417.8957T993.88|+(CO2)|@M439.9035T993.75|+Na|@M483.8675T993.71|-Na|@M505.8491T993.86|-2Na|@M521.9179T993.73|-(NH3)-(CONH)|@M522.9018T993.75|-(NH3)-(CO2)
M477.9281T993.68	hilic			0.441565674294388	0.0104815606157024	1	-0.0291042929433765	0.995144959772625	0	0.170924414091527	0.706511793317792	0	0.11275184496613	0.739662938609319	0	1.67298094674494	0.702689348278139	E	E	E	E	E	E								NA			M478T994	477.92809540565	993.679036572531			14	4	@M417.8957T993.88|+(NH3)+(CONH)|@M460.9017T993.71|+(NH3)|+NH3|@M520.9338T993.54|-(NHCO)|@M521.9179T993.73|-(CO2)
M483.8675T993.71	hilic			0.347236003865838	0.0125548569423351	1	-0.0193423122705774	0.984027593961255	0	0.141012887268339	0.696764267680651	0	0.0995756551477669	0.713370408119541	0	1.66249506969956	0.711136169780191	E	E	E	E	E	E								NA			M484T994	483.867518316471	993.708349613207	[591][M]2-		14	4	@M439.9035T993.75|+2Na|@M461.8857T993.69_1|+Na|@M500.8942T993.65|-(NH3)|-NH3|@M505.8491T993.86|-Na|@M528.889T993.54|-(NH3CO)|@M543.8998T993.65|-(NH3)-(CONH)|@M544.8839T993.74|-(NH3)-(CO2)|@M545.8677T993.8|-(H2O)-(CO2)|@M551.855T993.47|-(HCOONa)
M500.8942T993.65	hilic			0.387234268092268	0.0125657073002187	1	-0.0216307922981862	0.984027593961255	0	0.145072906993768	0.710486343620987	0	0.109975754550398	0.711496133105942	0	1.65137106867952	0.665614001644867	E	E	E	E	E	E								NA			M501T994	500.894177388064	993.649723531854			14	4	@M324.9207T993.64_1|+2(HCOOH)+(HCOOK)|@M408.9035T993.38|+(CH2S)+(HCOOH)|@M483.8675T993.71|+(NH3)|+NH3|@M528.889T993.54|-(CO)|@M543.8998T993.65|-(NHCO)|@M544.8839T993.74|-(CO2)|@M560.9262T993.51|-(NH3)-(CONH)
M505.8491T993.86	hilic			0.363441513847608	0.0354132481139641	1	0.00958684282082878	0.912765217576625	0	0.10181917449891	0.869685009140473	0	0.317213394766748	0.383296062953431	0	1.37405170595842	0.0589207070095471	E	E	E	E	E	E								NA			M506T994	505.849092031965	993.861697757937	[603][M+1]-		14	4	@M439.9035T993.75|+3Na|@M461.8857T993.69_1|+2Na|@M483.8675T993.71|+Na
M520.9338T993.54	hilic			0.473754279291031	0.0131894237838805	1	-0.0336915440862935	0.999091133906902	0	0.199657439288368	0.684664715989659	0	0.160302851211245	0.641032665713905	0	1.60367493682236	0.787832102816804	E	E	E	E	E	E								NA			M521T994	520.933789208481	993.537394787707			14	4	@M324.9207T993.64_1|+(C5H9O6P)|@M460.9017T993.71|+(NH3)+(CONH)|@M477.9281T993.68|+(NHCO)
M521.9179T993.73	hilic			0.407068791737535	0.0100944399147497	1	-0.00213220584122098	0.928034059120786	0	0.184519050106024	0.686655127626062	0	0.167006744302059	0.591998148878177	0	1.70093390838503	0.735578491370914	E	E	E	E	E	E								NA			M522T994	521.917854645352	993.72674238445			14	4	@M460.9017T993.71|+(NH3)+(CO2)|@M461.8857T993.69_1|+(NH3)+(CONH)|@M477.9281T993.68|+(CO2)|@M543.8998T993.65|-Na
M522.9018T993.75	hilic			0.37944860308378	0.0153211070813144	1	0.0092188517975238	0.894077885334021	0	0.208270691132917	0.645062916612236	0	0.206471003523051	0.437145922185643	0	1.57958774571593	0.853314077618821	E	E	E	E	E	E								NA			M523T994	522.901773416771	993.746284062693		[M-H+CF3COOH]- 389.92	14	4	@M460.9017T993.71|+(H2O)+(CO2)|@M461.8857T993.69_1|+(NH3)+(CO2)|@M544.8839T993.74|-Na
M523.8599T993.73	hilic			0.351510790211783	0.0119942344388481	1	-0.0372373071490877	0.965393294129943	0	0.128584578692198	0.71583927849595	0	0.0817138462047069	0.778143333953472	0	1.68589796862338	0.590892353200013	E	E	E	E	E	E								NA			M524T994	523.859894140708	993.730595761661		[M-H+NH3]- 507.843	14	4	@M439.9035T993.75|+(HCOOK)|@M525.8578T993.3_1|-34S|-41K|-37Cl|@M551.855T993.47|-(CO)|@M566.8658T993.49|-(NHCO)|@M567.8497T993.65|-(CO2)|@M583.8923T993.46|-(NH3)-(CONH)
M525.8578T993.3_1	hilic			0.888572547679383	0.00815987620913477	1	-0.0725246476119583	0.989889207880578	0	0.312091162949207	0.737426488169729	0	0.298859122782622	0.685037315130087	0	1.70287442791605	0.584180866661507	E	E	E	E	E	E								NA			M526T993_1	525.857812795503	993.29978719936	[610][M+1]-		14	4	@M523.8599T993.73|+34S|+41K|+37Cl
M528.889T993.54	hilic			0.449541586798473	0.0178463943340146	1	-0.0140533792985931	0.962762680150592	0	0.162515491074695	0.783673918873737	0	0.224241148070867	0.608890079654647	0	1.51416062065001	0.376213217416828	E	E	E	E	E	E								NA			M529T994	528.888979194967	993.537394787707		[M+Cl]- 493.921	14	4	@M460.9017T993.71|+(HCOONa)|@M483.8675T993.71|+(NH3CO)|@M500.8942T993.65|+(CO)
M543.8998T993.65	hilic			0.427012896855608	0.0127837557866727	1	-0.00339355700086941	0.938735664979214	0	0.15704595020771	0.714141513282945	0	0.165000736151747	0.603354715602858	0	1.63290903973371	0.6585383679769	E	E	E	E	E	E								NA			M544T994	543.899842932133	993.64984922257		[3M-2H+K]- 168.976	14	4	@M483.8675T993.71|+(NH3)+(CONH)|@M500.8942T993.65|+(NHCO)|@M521.9179T993.73|+Na|@M560.9262T993.51|-(NH3)|-NH3
M544.8839T993.74	hilic			0.389442301082074	0.00986432375492148	1	-0.00871102457029949	0.95313966072568	0	0.175016913803304	0.686395526964472	0	0.15272976262132	0.608397123973858	0	1.68263669827666	0.741113099201709	E	E	E	E	E	E								NA			M545T994	544.883901919639	993.736650031455	[618][M]-	[M+Cl+HCOOH]- 463.919	14	4	@M483.8675T993.71|+(NH3)+(CO2)|@M500.8942T993.65|+(CO2)|@M522.9018T993.75|+Na|@M566.8658T993.49|-Na
M545.8677T993.8	hilic			0.377664712669819	0.0125442911774135	1	0.00801033420437847	0.894077885334021	0	0.189135712082342	0.681409170486574	0	0.182114260075926	0.535353478290505	0	1.61848341712506	0.757216680287226	E	E	E	E	E	E								NA			M546T994	545.867737483174	993.800924191624	[618][M+1]-		14	4	@M483.8675T993.71|+(H2O)+(CO2)|@M567.8497T993.65|-Na
M551.855T993.47	hilic			0.413937544910507	0.0131482931687405	1	0.0326397754178771	0.806133084433482	0	0.131632604810859	0.785360003392037	0	0.235101186322018	0.473057741771968	0	1.57081496344815	0.445833772214831	E	E	E	E	E	E								NA			M552T993	551.854952095041	993.466988239507		[M+Cl]- 516.882	14	4	@M483.8675T993.71|+(HCOONa)|@M523.8599T993.73|+(CO)
M560.9262T993.51	hilic			0.595612608466165	0.00588647133699753	1	-0.122837807956978	0.778495241511033	0	0.283096153127431	0.647013099623558	0	0.0787899504154108	0.879859709601401	0	1.74735729507388	0.804772957368054	E	E	E	E	E	E								NA			M561T994	560.926224684126	993.508493413165			14	4	@M500.8942T993.65|+(NH3)+(CONH)|@M543.8998T993.65|+(NH3)|+NH3
M566.8658T993.49	hilic			0.446128999918493	0.0334208687619742	1	-0.0804089495646707	0.894077885334021	0	0.206505952120235	0.684664715989659	0	0.145400330370236	0.691156830600105	0	1.3533163862691	0.774326911039592	E	E	E	E	E	E								NA			M567T993	566.865801434055	993.492094351209	[629][M]-	[M+Cl+NaCOOH]- 463.919	14	4	@M523.8599T993.73|+(NHCO)|@M544.8839T993.74|+Na
M567.8497T993.65	hilic			0.463424188997157	0.00601995221929704	1	-0.0199541756659123	0.967105410744443	0	0.215346355677388	0.651159504104127	0	0.175935339792634	0.568042459563205	0	1.81823720087134	0.870614614941861	E	E	E	E	E	E								NA			M568T994	567.84969811813	993.649723531854	[629][M+1]-		14	4	@M523.8599T993.73|+(CO2)|@M545.8677T993.8|+Na|@M589.8317T993.51|-Na
M583.8923T993.46	hilic			0.59787207218892	0.00910439077499747	1	-0.0482252173221642	0.990223480788299	0	0.128899742657495	0.85240438973625	0	0.172917680353226	0.736650489060254	0	1.69465920500429	0.396781751554997	E	E	E	E	E	E								NA			M584T993	583.892323368404	993.460304721639		[3M-2H]2- 389.92	14	4	@M523.8599T993.73|+(NH3)+(CONH)
M589.8317T993.51	hilic			0.47911710986768	0.0101490071198379	1	-0.0127455412218573	0.956756590116052	0	0.169167095150268	0.710486343620987	0	0.112164194283515	0.75837734290158	0	1.67060825865712	0.68739277722512	E	E	E	E	E	E								NA			M590T994	589.831709962472	993.514744569458		[M+Cl]- 554.865	14	4	@M567.8497T993.65|+Na|@M606.8586T993.49|-(NH3)|-NH3|@M649.8642T993.37|-(NH3)-(CONH)
M606.8586T993.49	hilic			0.596435838012066	0.0151870066602124	1	-0.0330846690309645	0.984027593961255	0	0.263478773484485	0.688638649843172	0	0.175658364204768	0.716204291407216	0	1.57899842005612	0.78221737516485	E	E	E	E	E	E								NA			M607T993	606.858566526555	993.489317340279		[M+Cl+HCOOH]- 525.878 [M+Cl+NH3]- 554.865	14	4	@M430.8853T993.4|+2(HCOOH)+(HCOOK)|@M589.8317T993.51|+(NH3)|+NH3|@M649.8642T993.37|-(NHCO)
M649.8642T993.37	hilic			0.762626104561503	0.00967471379542592	1	-0.0618369423939349	0.990000019330924	0	0.282397195339424	0.710633166361482	0	0.288518822279562	0.609672805196732	0	1.65875765063011	0.648319238082998	E	E	E	E	E	E								NA			M650T993	649.86416518798	993.366625238536		[M-H+CF3COOH]- 516.882	14	4	@M589.8317T993.51|+(NH3)+(CONH)|@M606.8586T993.49|+(NHCO)
M82.9543T186.9	hilic			-0.202566316947568	0.725805865430424	0	0.904346986353602	0.0117292239440757	1	0.671923301912837	0.46886122939989	0	1.08978763913152	0.018024123290024	1	0.386135575942579	1.11011450986315	E	E	E	E	E	E								NA			M83T187	82.9543062485523	186.898607568742			813	5	@M84.9514T186.64|-34S|-41K|-37Cl
M84.0218T610.39	hilic			0.600649962745102	0.000918468764908233	1	0.0842576935479933	0.484400443403519	0	0.0912396210601294	0.768775935521554	0	-0.083058887671287	0.729007987599623	0	2.13356094308704	0.449501455588015	C	E	E	E	E	E								NA			M84T610	84.0217719126357	610.390215970191			10	6	@M112.0123T611.28|-(CO)|@M128.0117T610.93|-(CO2)|@M146.0223T610.17|-(H2O)-(CO2)
M95.0064T610.19	hilic			0.496104659137384	0.000775915705705279	1	0.0530171235012027	0.566903438340539	0	0.0908649379365372	0.727265101586036	0	-0.0826626446653513	0.68407362045873	0	2.19072036762066	0.648684807814748	B	E	E	E	E	E								NA			M95T610	95.0063972512647	610.185869247952	[27][M]2-	[M-2H]2- 192.026	10	6	@M95.5081T610.34_1|-13Cdb|@M96.0085T610.17_2|-13C|@M112.0123T611.28|-(OH.)
M95.5081T610.34_1	hilic			0.525459699441257	0.000519784280591041	1	0.0506465350606788	0.578926010904198	0	0.117628097404769	0.686655127626062	0	-0.0737214557332564	0.712103553638018	0	2.23382822955416	0.822032700828205	A	B	E	E	E	E								NA			M96T610_1	95.5080538894784	610.339850023314	[27][M+1]2-		10	6	@M95.0064T610.19|+13Cdb|@M96.0085T610.17_2|-13Cdb
M96.0085T610.17_2	hilic			0.540445425812932	0.00217259250647171	1	0.0385075654809999	0.713096815777619	0	0.13564771091359	0.672118130820637	0	-0.168364473237329	0.382654639826198	0	2.07906635505235	0.87918197018599	C	E	E	E	E	E								NA			M96T610_2	96.0085342001144	610.171554846553	[27][M+2]2-		10	6	@M95.0064T610.19|+13C|@M95.5081T610.34_1|+13Cdb
M112.0123T611.28	hilic			0.292220466777268	0.00239418962703011	1	0.0225045254093779	0.707026187304817	0	0.110909126039964	0.603362181478991	0	-0.0585518760583863	0.652933469625797	0	2.2283618845805	1.28647069846951	B	A	E	E	E	E								NA			M112T611	112.012301627806	611.281770796534	[42][M+1]-		10	6	@M84.0218T610.39|+(CO)|@M95.0064T610.19|+(OH.)|@M111.0089T611.16|+13C|@M192.0234T610.93|-2(H2O)-(CO2)
M128.0117T610.93	hilic			0.540027334389075	0.000519784280591041	1	0.147816805232157	0.168102239994944	0	0.178712545302835	0.608569828813783	0	-0.0144615522394531	0.929737703212821	0	2.23912227143234	1.22854861334268	C	E	E	E	E	E								NA			M128T611	128.011726772449	610.933528171626		[M-H-H20]- 147.03	10	6	@M84.0218T610.39|+(CO2)|@M111.0089T611.16|+(OH.)|@M146.0223T610.17|-(H2O)
M146.0223T610.17	hilic			0.58851085463742	0.000519784280591041	1	0.0903447804641786	0.40010222327175	0	0.111376199581684	0.715951135686468	0	-0.0898466522569343	0.701705892547123	0	2.22055702848686	0.619918412484765	A	B	E	E	E	E								NA			M146T610	146.022290733609	610.171147494403		[3M-H+Cl]2- 86.0345 [M-H]- 147.03	10	6	@M84.0218T610.39|+(H2O)+(CO2)|@M128.0117T610.93|+(H2O)|@M130.9987T610.5|+(CH3.)|@M192.0234T610.93|-(HCOOH)|-(H2O-CO)
M191.02T610.93	hilic	Citric acid|Isocitric acid	CHEBI:30769|CHEBI:30887	0.27825865745173	0.00654588582086806	1	0.0317913919629227	0.693221463460465	0	0.0442660540700004	0.811857538673317	0	-0.0711606110683896	0.634739763295916	0	1.95107399015718	0.3731392074725	C	E	E	E	E	E	C00158|C00311	Amino acid metabolism|Carbohydrate metabolism	Alanine, Aspartate and Glutamate|Citrate Cycle|Glyoxylate and dicarboxylate metabolism	Glutamate|Krebs cycle|Citrate	HMDB00094|HMDB00193	CID311|CID1198	C6H8O7	192.027	KRKNYBCHXYNGOX-UHFFFAOYSA-N|ODBLHEXUDAPZAU-UHFFFAOYSA-N	InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)|InChI=1S/C6H8O7/c7-3(8)1-2(5(10)11)4(9)6(12)13/h2,4,9H,1H2,(H,7,8)(H,10,11)(H,12,13)	M191T611	191.020009497449	610.931248670165	[207][M]-	[M-H]- 192.026	10	6	@M111.0089T611.16|+2(H2O)+(CO2)|@M130.9987T610.5|+(CH3COOH)|+(C2H4O2)|+CH3COOH|@M192.0234T610.93|-13C|@M193.024T610.93|-18O|-13C2|@M194.0274T611.15|-13C3|-13C-18O
M85.0296T611.19	hilic			0.30986060659939	0.011675131550417	1	0.111848940828143	0.323561138901303	0	0.228745624358147	0.366946757929903	0	0.124930598033295	0.50027110970198	0	1.75869748762285	1.81964995347726	E	E	E	E	E	E								NA			M85T611	85.0296242643131	611.193118216582	[4][M]-	[M-H]- 86.0345	10	7	@M129.0196T611.36|-(CO2)
M130.0228T611.4	hilic			0.298504345761078	0.0100944399147497	1	0.135259232322579	0.20036647205825	0	0.169725048531767	0.477081548608517	0	0.083128649869078	0.625905870881091	0	1.87788755783082	1.72362373359904	E	E	E	E	E	E								NA			M130T611	130.022816582936	611.39507022689	[78][M+1]-		10	7	@M129.0196T611.36|+13C|@M174.0128T611.49|-(CO2)
M173.0094T611.44	hilic	cis-Aconitic acid|Dehydroascorbic acid|trans-Aconitic acid	CHEBI:32805|CHEBI:17242|CHEBI:32806	0.307100754691465	0.0083200034813571	1	0.13661342457268	0.187720264809708	0	0.184661329325813	0.380565942405785	0	0.0497579243032682	0.787781808987537	0	1.88853214674187	1.97973619386021	E	E	E	E	E	E	C00417|C02341	Carbohydrate metabolism	Ascorbate and Aldarate metabolism|Citrate Cycle|Glyoxylate and dicarboxylate metabolism	Others|Krebs cycle|Citrate	HMDB00072|HMDB01264|HMDB00958	CID643757|CID835|CID444212	C6H6O6	174.0164	GTZCVFVGUGFEME-IWQZZHSRSA-N|SBJKKFFYIZUCET-UHFFFAOYSA-N|GTZCVFVGUGFEME-HNQUOIGGSA-N	InChI=1S/C6H6O6/c7-4(8)1-3(6(11)12)2-5(9)10/h1H,2H2,(H,7,8)(H,9,10)(H,11,12)/b3-1-|InChI=1S/C6H6O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-8H,1H2|InChI=1S/C6H6O6/c7-4(8)1-3(6(11)12)2-5(9)10/h1H,2H2,(H,7,8)(H,9,10)(H,11,12)/b3-1+	M173T611	173.009434403931	611.44138210297	[161][M]-	[M-H-H20]- 192.026	10	7	@M129.0196T611.36|+(CO2)|@M174.0128T611.49|-13C|@M175.0136T611.51_1|-18O|-13C2
M87.0089T179.61	hilic			0.552243435864778	0.000519784280591041	1	-0.305965748396719	0.0239796505494368	1	0.4097648521556	0.0693671947585027	0	-0.183667758089015	0.259963969447826	0	2.25687879833027	2.4232860821759	C	E	E	E	E	E								NA			M87T180	87.0088671570841	179.61452883344	[6][M]-		22	8	@M88.0122T179.61|-13C|@M89.0132T179.85|-18O|-13C2
M87.9727T437.04	hilic			0.415307405991168	0.0203478125619268	1	0.0706290869925077	0.684054452035709	0	0.272833722126773	0.569476160875237	0	0.214302405843661	0.45448360883964	0	1.54022506966284	1.09078563432967	E	E	E	E	E	E								NA			M88T437	87.972745508922	437.038429342645			9	9	@M89.9698T437.1|-34S|-41K|-37Cl
M299.9861T436.99_1	hilic			0.439246692800069	0.0441950810547425	1	-0.0340732271010289	0.995144959772625	0	0.290396225474545	0.569908340988462	0	0.104766059322248	0.780056487851444	0	1.36409370772487	1.21494442371195	E	E	E	E	E	E								NA			M300T437_1	299.986124882143	436.990035067955			9	9	@M301.9831T436.78|-34S|-41K|-37Cl|@M303.9802T436.73|-44Ca
M301.9831T436.78	hilic			0.39180279067665	0.0274580324815425	1	-0.0223376681204712	0.988228119365042	0	0.179749452819866	0.688638649843172	0	0.160435585628274	0.602545900542	0	1.43535765513031	0.794900722009868	E	E	E	E	E	E								NA			M302T437	301.983115578163	436.780851021038		[M+Cl+NH3]- 249.987 [M+Cl+NH3]- 249.987	9	9	@M89.9698T437.1|+(C5H9O7P)|@M299.9861T436.99_1|+34S|+41K|+37Cl|@M303.9802T436.73|-34S|-41K|-37Cl|@M305.9773T436.78|-44Ca
M303.9802T436.73	hilic			0.381030637817638	0.0431000678916941	1	-0.0375269319056315	0.980384878093586	0	0.19082574994361	0.686395526964472	0	0.137419729112093	0.689733437724332	0	1.33315251137634	0.728482116474986	E	E	E	E	E	E								NA			M304T437	303.980178402612	436.730845519256		[M-H]- 304.987 [M-H]- 304.987	9	9	@M299.9861T436.99_1|+44Ca|@M301.9831T436.78|+34S|+41K|+37Cl|@M305.9773T436.78|-34S|-41K|-37Cl
M305.9773T436.78	hilic			0.383967773020828	0.051588995569424	0	-0.0390464807356015	0.979051384814073	0	0.0994262543884208	0.855124328130371	0	0.193044203706624	0.603990051949669	0	1.23666083561029	0.36261449814874	E	E	E	E	E	E								NA			M306T437	305.977272071941	436.780629434152		[M+Cl+NH3]- 253.983 [M+Cl+NH3]- 253.983	9	9	@M301.9831T436.78|+44Ca|@M303.9802T436.73|+34S|+41K|+37Cl
M88.0123T526.98_2	hilic			0.61643457141907	0.0561730444990334	0	-0.949682084318695	0.00192336906977698	1	0.390229400964738	0.439659606350269	0	-0.734839464436789	0.00986646098493948	1	1.25229184790174	1.45312578512208	E	E	E	E	E	E								NA			M88T527_2	88.0122604380051	526.98156089255	[8][M+1]-		18	10	@M176.0284T526.96|-(C3H4O3)
M175.0251T526.99	hilic	D-(+)-Glucuronic acid γ-lactone;Glucuronolactone		0.47105828575528	0.0361429349388022	1	-0.72820663258813	0.000663264106529774	1	0.278240448151102	0.46886122939989	0	-0.657777508549863	0.00221449316082385	1	1.34629806638003	1.26108694819291	E	E	E	E	E	E		Carbohydrate metabolism	Ascorbate and Aldarate metabolism	Sucrose		CID439782	C6H8O6	176.03209	OGLCQHRZUSEXNB-SMAHDKISSA-N	InChI=1S/C6H8O6/c7-1-3-4(12-5(1)9)2(8)6(10)11-3/h1-5,7-9H/t1-,2-,3-,4-,5?/m1/s1	M175T527	175.025067679039	526.990080436443	[168][M]-	[M+Cl]- 140.053	18	10	@M176.0284T526.96|-13C|@M177.0292T526.96|-18O|-13C2|@M237.0257T526.97|-(H2O)-(CO2)|@M351.0576T526.86|-(C6H8O6)
M352.0609T526.87	hilic			1.19070076056684	0.071095540292911	0	-2.02066124262251	0.00108005461804438	1	0.727417408202474	0.49756740766676	0	-1.88838978964088	0.00163799285252651	1	1.22513632487215	1.15693738943357	E	E	E	E	E	E								NA			M352T527	352.060868729482	526.865893082956	[495][M+1]-		18	10	@M176.0284T526.96|+(C6H8O6)|@M351.0576T526.86|+13C
M88.0405T456.37	hilic	β-Alanine|L-Alanine;Alanine|Sarcosine	CHEBI:16958|CHEBI:16977|CHEBI:15611	0.264306955263315	0.133147521158016	0	0.26773332167733	0.160616989972909	0	0.234750153262656	0.608569828813783	0	0.472982002797032	0.0261372840441228	1	0.79671451776307	0.847212509520679	E	E	E	E	E	E	C00099|C00041|C00213	Amino acid metabolism|Carbohydrate metabolism|Metabolism of cofactors and vitamins|Metabolism of other amino acids|Nucleotide metabolism	Alanine, Aspartate and Glutamate|Glycine, Serine and Threonine|Propanoate metabolism|Pantothenate and CoA biosynthesis|beta-Alanine metabolism|Selenocoumpound metabolism|Pyrimidine metabolism	Alanine|Glycine|Propenoyl-CoA|beta-Alanine|Selenocysteine|Uracil	HMDB00056|HMDB00161|HMDB00271	CID239|CID5950|CID1088	C3H7NO2	89.04768	UCMIRNVEIXFBKS-UHFFFAOYSA-N|QNAYBMKLOCPYGJ-REOHCLBHSA-N|FSYKKLYZXJSNPZ-UHFFFAOYSA-N	InChI=1S/C3H7NO2/c4-2-1-3(5)6/h1-2,4H2,(H,5,6)|InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m0/s1|InChI=1S/C3H7NO2/c1-4-2-3(5)6/h4H,2H2,1H3,(H,5,6)	M88T456	88.0405161104027	456.372265012465		[M-H-C6H10O5]- 251.103	3	11	@M268.1043T458.5|-(C6H10O5)-(H2O)
M269.1076T458.5	hilic			0.193391155653529	0.257827711095479	0	0.108566270756722	0.599835080117308	0	0.0753134879165636	0.859171740125462	0	0.419352880164368	0.0265522886463959	1	0.651621220171591	0.11394829014869	E	E	E	E	E	E								NA			M269T458	269.107643216013	458.497123921102	[356][M]-	[M+Cl]- 234.14	3	11	@M268.1043T458.5|+13C
M88.9882T595.75	hilic	Oxalic acid	CHEBI:16995	0.240317257410236	0.254571869406875	0	0.0262983328784259	0.914335988361323	0	0.430988595663582	0.117170803982229	0	0.0914859115902722	0.76289241410496	0	0.844215567963181	2.09952015517455	E	E	E	E	E	E	C00209	Lipid metabolism|Microbial Metabolism	Fatty acids|Microbial Metabolism	Dicarboxylic|Microbial Metabolism	HMDB02329	CID971	C2H2O4	89.99531	MUBZPKHOEPUJKR-UHFFFAOYSA-N	InChI=1S/C2H2O4/c3-1(4)2(5)6/h(H,3,4)(H,5,6)	M89T596	88.9881954287784	595.753417448596	[11][M]-	[M-H-C2H4]- 118.027 [M-H-COCH2]- 132.006 [M-H-C3H2O3]- 176.001	39	12	@M89.9915T595.56|-13C|@M90.9924T595.54|-18O|-13C2|@M150.9886T595.54|-(H2O)-(CO2)|@M209.0306T594.48_2|-(C4H8O4)
M210.034T594.33	hilic			0.364388119482783	0.226022353957354	0	0.371860047089164	0.273478352421626	0	0.76382753067406	0.0447135422557426	1	0.469436239768061	0.108733683336336	0	0.669209032506421	2.21398697276558	E	E	E	E	E	E								NA			M210T594	210.034007214358	594.334883928564	[244][M+1]-		39	12	@M209.0306T594.48_2|+13C|@M211.0348T594.47_2|-13C|-15N
M211.0348T594.47_2	hilic			0.440894600773719	0.182074731048516	0	0.442527392089643	0.225283311774728	0	0.875019845869554	0.0447135422557426	1	0.597163538141276	0.0710862648731272	0	0.738370624469228	2.1588570463431	E	E	E	E	E	E								NA			M211T594_2	211.034777655937	594.474495552872	[244][M+2]-		39	12	@M209.0306T594.48_2|+18O|+13C2|@M210.034T594.33|+13C|+15N
M306.9983T599.98	hilic			0.544236687099675	0.141670588801905	0	0.0093367524175143	0.954339970321607	0	0.918920140464978	0.0331391400627834	1	0.0437969843283845	0.983879222071344	0	0.954226266385677	2.41167864468441	E	E	E	E	E	E								NA			M307T600	306.998318364376	599.97616929622			393	12	@M209.0306T594.48_2|+(H2SO4)
